top_fraction,top_percent,cumulative_weight_mass
1e-05,0.001,2.662094630068168e-05
2e-05,0.002,5.237935693003237e-05
3e-05,0.003,7.795914098096546e-05
4e-05,0.004,0.00010284330164722633
5e-05,0.005,0.0001274532733077649
6e-05,0.006,0.000151972912135534
7e-05,0.006999999999999999,0.00017642959028307814
8e-05,0.008,0.00020086048607481644
9e-05,0.009000000000000001,0.0002251097666885471
0.0001,0.01,0.0002493145948392339
0.00011,0.011000000000000001,0.0002733725523285102
0.00012,0.012,0.0002973265254695434
0.00013,0.013,0.00032127072336152196
0.00014,0.013999999999999999,0.000345116885000607
0.00015,0.015,0.00036892428215651307
0.00016,0.016,0.0003926973295165226
0.00017,0.017,0.0004164054425928043
0.00018,0.018000000000000002,0.0004400962425279431
0.00019,0.019,0.00046366800597752444
0.0002,0.02,0.0004871204127994133
0.00021,0.021,0.0005105658656248124
0.00022,0.022000000000000002,0.0005337665170372929
0.00023,0.023,0.0005569399254454765
0.00024,0.024,0.0005799787395517342
0.00025,0.025,0.0006029840078554116
0.00026,0.026,0.0006259459842112847
0.00027,0.027,0.0006485828835138818
0.00028,0.027999999999999997,0.0006710934139846358
0.00029,0.029,0.0006935679521120619
0.0003,0.03,0.0007159638589655515
0.00031,0.031,0.000738356326110079
0.00032,0.032,0.0007607201114296913
0.00033,0.033,0.0007830130725778872
0.00034,0.034,0.0008052228058659239
0.00035,0.034999999999999996,0.0008272409231722122
0.00036,0.036000000000000004,0.0008492260967614129
0.00037,0.037,0.0008711550690350123
0.00038,0.038,0.0008930266885727178
0.00039,0.039,0.0009148467015620554
0.0004,0.04,0.0009365453825012082
0.00041,0.041,0.0009581501544744242
0.00042,0.042,0.0009797414131753612
0.00043,0.043,0.0010012967304646736
0.00044,0.044000000000000004,0.001022726544761099
0.00045,0.045,0.0010440869045851287
0.00046,0.046,0.001065389733412303
0.00047,0.047,0.00108667962376785
0.00048,0.048,0.0011078893639933085
0.00049,0.049,0.001128992957092123
0.0005,0.05,0.0011500694781716447
0.00051,0.051000000000000004,0.001171144451291184
0.00052,0.052,0.0011921730674657738
0.00053,0.053,0.001213070278026862
0.00054,0.054,0.0012339266741037136
0.00055,0.055,0.001254676453754655
0.00056,0.055999999999999994,0.0012754140861943597
0.00057,0.056999999999999995,0.001296068350711721
0.00058,0.058,0.0013166040225769393
0.00059,0.059000000000000004,0.0013371225850278279
0.0006,0.06,0.0013575840093835723
0.00061,0.061,0.0013780305907857837
0.00062,0.062,0.0013984682609589072
0.00063,0.063,0.0014189037083269795
0.00064,0.064,0.0014392890352610266
0.00065,0.065,0.0014596625260310248
0.00066,0.066,0.0014799761447648052
0.00067,0.067,0.0015002008840383496
0.00068,0.068,0.0015204168685158947
0.00069,0.06899999999999999,0.0015404072964884108
0.0007,0.06999999999999999,0.0015603576339344727
0.00071,0.07100000000000001,0.0015802668040123535
0.00072,0.07200000000000001,0.001600015144504141
0.00073,0.073,0.0016197514905798016
0.00074,0.074,0.0016394821541325655
0.00075,0.075,0.0016591111689194804
0.00076,0.076,0.0016786911255621817
0.00077,0.077,0.0016982165216177236
0.00078,0.078,0.0017177356621687068
0.00079,0.079,0.001737055088597117
0.0008,0.08,0.0017563510191394016
0.00081,0.08099999999999999,0.0017756449997250456
0.00082,0.082,0.001794935889847693
0.00083,0.083,0.0018142125063604908
0.00084,0.084,0.0018334770320507232
0.00085,0.08499999999999999,0.0018527410065871663
0.00086,0.086,0.0018720006082730833
0.00087,0.087,0.0018912169489340158
0.00088,0.08800000000000001,0.0019103623162664007
0.00089,0.089,0.001929500143887708
0.0009,0.09,0.0019486112687445711
0.00091,0.091,0.0019676906522363424
0.00092,0.092,0.0019867672344844323
0.00093,0.093,0.0020058170575794065
0.00094,0.094,0.0020248653545422712
0.00095,0.095,0.0020439135059859836
0.00096,0.096,0.002062954899884062
0.00097,0.097,0.002081987742712954
0.00098,0.098,0.0021009932170272805
0.00099,0.099,0.0021199736947892234
