top_fraction,top_percent,cumulative_weight_mass
1e-05,0.001,0.00011801127402577549
2e-05,0.002,0.00015958562289597467
3e-05,0.003,0.00019628514564828947
4e-05,0.004,0.00022624267876381055
5e-05,0.005,0.00025152335183520336
6e-05,0.006,0.000275688684268971
7e-05,0.006999999999999999,0.00029804638143104967
8e-05,0.008,0.0003204040367563721
9e-05,0.009000000000000001,0.0003427616502449382
0.0001,0.01,0.0003651192400866421
0.00011,0.011000000000000001,0.000387476829928346
0.00012,0.012,0.00040983441977004986
0.00013,0.013,0.00043219200961175375
0.00014,0.013999999999999999,0.0004545495794445742
0.00015,0.015,0.00047690714927739464
0.00016,0.016,0.0004992647191102151
0.00017,0.017,0.0005216222889430355
0.00018,0.018000000000000002,0.0005439798369479831
0.00019,0.019,0.0005663373849529307
0.0002,0.02,0.0005886949329578783
0.00021,0.021,0.0006110524609539425
0.00022,0.022000000000000002,0.0006334099889500067
0.00023,0.023,0.000655767495118198
0.00024,0.024,0.0006781250012863893
0.00025,0.025,0.0007004824874456972
0.00026,0.026,0.0007228399499581428
0.00027,0.027,0.0007451974124705885
0.00028,0.027999999999999997,0.0007675548749830341
0.00029,0.029,0.0007899123374954797
0.0003,0.03,0.0008122698000079254
0.00031,0.031,0.000834627262520371
0.00032,0.032,0.0008569846831960604
0.00033,0.033,0.0008793420620349934
0.00034,0.034,0.0009016994408739265
0.00035,0.034999999999999996,0.0009240568197128596
0.00036,0.036000000000000004,0.0009464141985517927
0.00037,0.037,0.0009687715773907257
0.00038,0.038,0.0009911289325827966
0.00039,0.039,0.0010134862877748674
0.0004,0.04,0.0010358436429669382
0.00041,0.041,0.001058200998159009
0.00042,0.042,0.0010805583333421964
0.00043,0.043,0.0011029156685253838
0.00044,0.044000000000000004,0.0011252730037085712
0.00045,0.045,0.0011476303170638857
0.00046,0.046,0.0011699876304192003
0.00047,0.047,0.0011923449437745148
0.00048,0.048,0.001214702237120946
0.00049,0.049,0.001237059530467377
0.0005,0.05,0.0012594168238138082
0.00051,0.051000000000000004,0.0012817740953323664
0.00052,0.052,0.0013041313668509247
0.00053,0.053,0.0013264886183605995
0.00054,0.054,0.0013488458698702743
0.00055,0.055,0.001371203097733087
0.00056,0.055999999999999994,0.001393560305587016
0.00057,0.056999999999999995,0.0014159174916130723
0.00058,0.058,0.0014382746558112558
0.00059,0.059000000000000004,0.0014606318200094393
0.0006,0.06,0.0014829889641987393
0.00061,0.061,0.0015053461083880393
0.00062,0.062,0.0015277032525773393
0.00063,0.063,0.0015500603967666393
0.00064,0.064,0.001572417517309077
0.00065,0.065,0.0015947746378515149
0.00066,0.066,0.0016171317583939526
0.00067,0.067,0.0016394888789363904
0.00068,0.068,0.0016618459794699447
0.00069,0.06899999999999999,0.001684203080003499
0.0007,0.06999999999999999,0.0017065601587091805
0.00071,0.07100000000000001,0.0017289172174059786
0.00072,0.07200000000000001,0.0017512742542749038
0.00073,0.073,0.001773631291143829
0.00074,0.074,0.0017959882843570085
0.00075,0.075,0.001818345277570188
0.00076,0.076,0.0018407022507744841
0.00077,0.077,0.0018630592021509074
0.00078,0.078,0.0018854161116905743
0.00079,0.079,0.001907772997583379
0.0008,0.08,0.001930129821630544
0.00081,0.08099999999999999,0.0019524866238498362
0.00082,0.082,0.0019748433824133826
0.00083,0.083,0.001997200140976929
0.00084,0.084,0.0020195568577037193
0.00085,0.08499999999999999,0.002041913554421626
0.00086,0.086,0.00206427022931166
0.00087,0.087,0.002086626882373821
0.00088,0.08800000000000001,0.00210898344994348
0.00089,0.089,0.002131340017513139
0.0009,0.09,0.0021536965414270526
0.00091,0.091,0.002176053065340966
0.00092,0.092,0.002198409569245996
0.00093,0.093,0.002220766073151026
0.00094,0.094,0.002243122555228183
0.00095,0.095,0.002265478995468584
0.00096,0.096,0.0022878354357089847
0.00097,0.097,0.0023101918541215127
0.00098,0.098,0.002332548250706168
0.00099,0.099,0.0023549045399704482
0.001,0.1,0.002377260809225845
0.00101,0.101,0.002399617078481242
0.00102,0.10200000000000001,0.002421973347736639
0.00103,0.10300000000000001,0.002444329595164163
0.00104,0.104,0.0024666858225828037
0.00105,0.105,0.002489042008164688
0.00106,0.106,0.00251139817009971
0.00107,0.107,0.0025337543102068594
0.00108,0.108,0.0025561104503140086
0.00109,0.109,0.002578466590421158
0.0011,0.11,0.002600822688691551
0.00111,0.11100000000000002,0.002623178786961944
0.00112,0.11199999999999999,0.0026455348652234534
0.00113,0.11299999999999999,0.0026678909198381007
0.00114,0.11399999999999999,0.0026902469544438645
0.00115,0.11499999999999999,0.0027126029890496284
0.00116,0.116,0.0027349590018275194
0.00117,0.117,0.0027573150146054104
0.00118,0.11800000000000001,0.0027796710273833014
0.00119,0.11900000000000001,0.0028020270401611924
0.0012,0.12,0.0028243830529390834
0.00121,0.121,0.002846739023880218
0.00122,0.122,0.002869094994821353
0.00123,0.123,0.002891450945753604
0.00124,0.124,0.0029138068966858555
0.00125,0.125,0.0029361628476181068
0.00126,0.126,0.002958518774903496
0.00127,0.127,0.002980874702188885
0.00128,0.128,0.003003230629474274
0.00129,0.129,0.003025586556759663
0.0013,0.13,0.0030479424422082957
0.00131,0.131,0.0030702983276569284
0.00132,0.132,0.003092654213105561
0.00133,0.133,0.003115010076726321
0.00134,0.134,0.0031373659203381976
0.00135,0.135,0.003159721763950074
0.00136,0.136,0.0031820775839150883
0.00137,0.13699999999999998,0.003204433342034463
0.00138,0.13799999999999998,0.0032267891001538374
0.00139,0.13899999999999998,0.0032491448164364556
0.0014,0.13999999999999999,0.003271500532719074
0.00141,0.14100000000000001,0.00329385622535483
0.00142,0.14200000000000002,0.003316211917990586
0.00143,0.14300000000000002,0.0033385675469617127
0.00144,0.14400000000000002,0.003360923155923956
0.00145,0.145,0.0033832787648861995
0.00146,0.146,0.0034056343083648244
0.00147,0.147,0.003427989831834566
0.00148,0.148,0.0034503453334764345
0.00149,0.149,0.003472700835118303
0.0015,0.15,0.0034950563167512883
0.00151,0.151,0.003517411774737411
0.00152,0.152,0.0035397672127146507
0.00153,0.153,0.0035621226288640173
0.00154,0.154,0.003584478045013384
0.00155,0.155,0.0036068334393348778
0.00156,0.156,0.0036291887699917424
0.00157,0.157,0.003651544058811851
0.00158,0.158,0.0036738993258040864
0.00159,0.159,0.003696254592796322
0.0016,0.16,0.0037186098597885575
0.00161,0.161,0.0037409650831250474
0.00162,0.16199999999999998,0.0037633203064615373
0.00163,0.163,0.0037856755097891437
0.00164,0.164,0.00380803071311675
0.00165,0.165,0.0038303858746076003
0.00166,0.166,0.0038527410360984504
0.00167,0.167,0.0038750961757614277
0.00168,0.168,0.003897451293596532
0.00169,0.169,0.003919806411431637
0.0017,0.16999999999999998,0.003942161529266741
0.00171,0.17099999999999999,0.003964516647101846
0.00172,0.172,0.00398687176493695
0.00173,0.173,0.004009226860944182
0.00174,0.174,0.0040315819351235405
0.00175,0.17500000000000002,0.004053937009302899
0.00176,0.17600000000000002,0.004076292041645502
0.00177,0.17700000000000002,0.004098647073988104
0.00178,0.178,0.004121002106330707
0.00179,0.179,0.004143357138673309
0.0018,0.18,0.004165712107351283
0.00181,0.181,0.004188067054201383
0.00182,0.182,0.004210422001051484
0.00183,0.183,0.004232776947901584
0.00184,0.184,0.004255131894751685
0.00185,0.185,0.004277486841601785
0.00186,0.186,0.0042998417466151295
0.00187,0.187,0.004322196651628474
0.00188,0.188,0.004344551534813945
0.00189,0.189,0.004366906396171544
0.0019,0.19,0.004389261257529142
0.00191,0.191,0.004411616118886741
0.00192,0.192,0.0044339709802443394
0.00193,0.193,0.004456325841601938
0.00194,0.194,0.004478680681131664
0.00195,0.19499999999999998,0.0045010355206613895
0.00196,0.196,0.004523390340182232
0.00197,0.197,0.004545745117866318
0.00198,0.198,0.004568099873722531
0.00199,0.199,0.004590454607750871
0.002,0.2,0.0046128093417792115
0.00201,0.201,0.004635164053979679
0.00202,0.202,0.0046575187661801465
0.00203,0.203,0.004679873478380614
0.00204,0.20400000000000001,0.004702228170572198
0.00205,0.20500000000000002,0.004724582862763782
0.00206,0.20600000000000002,0.004746937533127493
0.00207,0.207,0.004769292159835459
0.00208,0.208,0.004791646744706668
0.00209,0.209,0.004814001265913248
0.0021,0.21,0.004836355787119828
0.00211,0.211,0.004858710308326408
0.00212,0.212,0.0048810648077051155
0.00213,0.213,0.004903419307083823
0.00214,0.214,0.004925773742797901
0.00215,0.215,0.004948128178511979
0.00216,0.216,0.004970482614226057
0.00217,0.217,0.004992837029931252
0.00218,0.218,0.005015191423808574
0.00219,0.219,0.005037545794039033
0.0022,0.22,0.005059900164269493
0.00221,0.22100000000000003,0.005082254492663196
0.00222,0.22200000000000003,0.0051046088210569
0.00223,0.22300000000000003,0.0051269631294417195
0.00224,0.22399999999999998,0.005149317437826539
0.00225,0.22499999999999998,0.0051716717243834864
0.00226,0.22599999999999998,0.005194025967284688
0.00227,0.22699999999999998,0.005216380210185889
0.00228,0.22799999999999998,0.005238734433078207
0.00229,0.22899999999999998,0.005261088634142652
0.0023,0.22999999999999998,0.005283442815198214
0.00231,0.231,0.00530579695259803
0.00232,0.232,0.005328151089997846
0.00233,0.233,0.005350505205569789
0.00234,0.234,0.005372859321141732
0.00235,0.23500000000000001,0.005395213414885802
0.00236,0.23600000000000002,0.0054175675086298725
0.00237,0.23700000000000002,0.0054399215605371865
0.00238,0.23800000000000002,0.0054622756124445004
0.00239,0.23900000000000002,0.005484629620696069
0.0024,0.24,0.005506983628947637
0.00241,0.241,0.005529337575353566
0.00242,0.242,0.005551691456275876
0.00243,0.243,0.005574045337198186
0.00244,0.244,0.0055963991762837395
0.00245,0.245,0.005618753015369293
0.00246,0.246,0.005641106812618091
0.00247,0.247,0.005663460375217255
0.00248,0.248,0.00568581393781642
0.00249,0.249,0.005708167456759838
0.0025,0.25,0.005730520953875384
0.00251,0.251,0.00575287445099093
0.00252,0.252,0.00577522790626972
0.00253,0.253,0.005797581317892764
0.00254,0.254,0.005819934709506924
0.00255,0.255,0.005842288079293212
0.00256,0.256,0.005864641407242743
0.00257,0.257,0.005886994711545412
0.00258,0.258,0.005909347995839198
0.00259,0.259,0.005931701280132984
0.0026,0.26,0.0059540545644267695
0.00261,0.261,0.005976407826892682
0.00262,0.262,0.005998761089358595
0.00263,0.263,0.006021114331815625
0.00264,0.264,0.006043467574272654
0.00265,0.265,0.006065820816729683
0.00266,0.266,0.006088173993703094
0.00267,0.267,0.0061105271088308655
0.00268,0.268,0.0061328801784839015
0.00269,0.269,0.006155233164463425
0.0027,0.27,0.006177586106787203
0.00271,0.271,0.006199938965437468
0.00272,0.272,0.0062222918022598606
0.00273,0.27299999999999996,0.00624464461725438
0.00274,0.27399999999999997,0.0062669974322489
0.00275,0.27499999999999997,0.006289350205406663
0.00276,0.27599999999999997,0.00631170293672767
0.00277,0.27699999999999997,0.006334055644401815
0.00278,0.27799999999999997,0.006356408332067076
0.00279,0.27899999999999997,0.006378760977895581
0.0028,0.27999999999999997,0.006401113536412595
0.00281,0.281,0.006423466011256096
0.00282,0.28200000000000003,0.006445818442443851
0.00283,0.28300000000000003,0.006468170638981974
0.00284,0.28400000000000003,0.00649052279368334
0.00285,0.28500000000000003,0.006512874948384706
0.00286,0.28600000000000003,0.006535227103086072
0.00287,0.28700000000000003,0.006557579150467063
0.00288,0.28800000000000003,0.006579931197848055
0.00289,0.28900000000000003,0.006602283225220162
0.0029,0.29,0.006624635230764397
