bin_left,bin_right,bin_center,exact_density,exact_display_density,proposal_density,reweighted_density
-13.030936339766818,-12.998800838734297,-13.014868589250558,0.0,0.0,0.0,0.0
-12.998800838734297,-12.966665337701777,-12.982733088218037,0.0,0.0,0.0,0.0
-12.966665337701777,-12.934529836669256,-12.950597587185516,0.0,1.2548450966300206e-05,0.0,0.0
-12.934529836669256,-12.902394335636734,-12.918462086152996,0.0,0.00014359114965792076,0.0,0.0
-12.902394335636734,-12.870258834604213,-12.886326585120473,0.0,0.0008776736578209439,0.0,0.0
-12.870258834604213,-12.838123333571692,-12.854191084087953,0.0,0.004156322149601524,0.0,0.0
-12.838123333571692,-12.805987832539172,-12.822055583055432,0.0,0.01567489748646423,0.0,0.0
-12.805987832539172,-12.773852331506651,-12.789920082022912,0.0,0.047746243394152406,0.0,0.0
-12.773852331506651,-12.74171683047413,-12.757784580990391,0.0,0.11828718457902941,0.0,0.0
-12.74171683047413,-12.70958132944161,-12.72564907995787,0.0,0.24032807659778002,0.0,0.0
-12.70958132944161,-12.677445828409088,-12.693513578925348,0.18752214161423725,0.40460842515004247,0.2383656627057953,0.23002084278067936
-12.677445828409088,-12.645310327376567,-12.661378077892827,0.9230063222304309,0.5723942121456752,0.8990057435470717,0.8687989798035082
-12.645310327376567,-12.613174826344046,-12.629242576860307,0.8871838318940148,0.6945523102455254,0.8476606595439725,0.8219996173467825
-12.613174826344046,-12.581039325311526,-12.597107075827786,1.1999551717276182,0.746977059187157,0.8258778966336014,0.8042800728603541
-12.581039325311526,-12.548903824279005,-12.564971574795265,0.49729563029473317,0.7482445549092153,0.8165424268146492,0.7982787873262462
-12.548903824279005,-12.516768323246485,-12.532836073762745,0.48797530732665434,0.7377907021834511,0.7888471996855692,0.7705149127756424
-12.516768323246485,-12.484632822213964,-12.500700572730224,0.6261350725823684,0.7362967031371778,0.7645749781567678,0.7485979714930019
-12.484632822213964,-12.452497321181442,-12.468565071697704,1.2132808708765985,0.733049460409427,0.7343902924093012,0.7230272061639261
-12.452497321181442,-12.420361820148921,-12.436429570665181,0.7362084877912304,0.7112616192884486,0.7191423583724968,0.7091077477034403
-12.420361820148921,-12.3882263191164,-12.40429406963266,0.42463420585566203,0.6746135430154094,0.6970484131348398,0.6899765939700417
-12.3882263191164,-12.35609081808388,-12.37215856860014,0.6925623757406307,0.6428626799600075,0.6898912196071073,0.682783011370548
-12.35609081808388,-12.32395531705136,-12.34002306756762,0.5377531723976134,0.6293805776393278,0.6547276166230912,0.6503051443865279
-12.32395531705136,-12.291819816018839,-12.307887566535099,0.5123467388524934,0.6297121434728411,0.6130291847659217,0.6080688613964818
-12.291819816018839,-12.259684314986316,-12.275752065502576,0.9980573268626727,0.6288121184826301,0.6254764778575712,0.6217786564042893
-12.259684314986316,-12.227548813953796,-12.243616564470056,0.36558940438018406,0.6149637748503013,0.5875122339279444,0.5846541628157358
-12.227548813953796,-12.195413312921275,-12.211481063437535,0.8223695514718597,0.587177899668225,0.5722642998906364,0.5704169876879003
-12.195413312921275,-12.163277811888754,-12.179345562405015,0.345997753748124,0.5528963816954114,0.548303260689341,0.5484753060174492
-12.163277811888754,-12.131142310856234,-12.147210061372494,0.6605989600822271,0.5222510853605384,0.5567051835262659,0.5568069402874489
-12.131142310856234,-12.099006809823713,-12.115074560339973,0.4270079942032451,0.503369640340899,0.5252757684697243,0.524731865041542
-12.099006809823713,-12.066871308791193,-12.082939059307453,0.2037030900512295,0.497679555023654,0.50224827625008,0.5010626994554379
-12.066871308791193,-12.034735807758672,-12.050803558274932,0.8941547620661335,0.49817474869356965,0.49135689479484285,0.4923812982959602
-12.034735807758672,-12.00260030672615,-12.018668057242412,0.38750007240110856,0.4958489374458021,0.4898009831583533,0.4919784824730107
-12.00260030672615,-11.970464805693629,-11.98653255620989,0.4700170690755495,0.48753358497299065,0.4726859551572934,0.4738720696426647
-11.970464805693629,-11.938329304661108,-11.954397055177369,0.36350281672953944,0.4738770905239233,0.46615112628415106,0.46736357447406196
-11.938329304661108,-11.906193803628588,-11.922261554144848,0.7036805680831134,0.4528683967079955,0.4263197883907123,0.4269809379313436
-11.906193803628588,-11.874058302596067,-11.890126053112327,0.3424243898455215,0.42202498002934413,0.4132501306444294,0.416043640538932
-11.874058302596067,-11.841922801563546,-11.857990552079807,0.4103442328839514,0.3862224049221301,0.41325013064442767,0.41404551637496484
-11.841922801563546,-11.809787300531024,-11.825855051047284,0.31911326355554337,0.3583540344963932,0.4011140198799966,0.4025189410675243
-11.809787300531024,-11.777651799498503,-11.793719550014764,0.15489462528470552,0.3499178804493734,0.3892890914429076,0.3906088310364681
-11.777651799498503,-11.745516298465983,-11.761584048982243,0.3742456778311464,0.3609276597642063,0.37030696947806047,0.3716306728059945
-11.745516298465983,-11.713380797433462,-11.729448547949723,0.5061097375892425,0.37936487212123166,0.3687510578416032,0.36972546132038536
-11.713380797433462,-11.681245296400942,-11.697313046917202,0.35242687168267045,0.3906714119963218,0.34541238329466467,0.3454713185992306
-11.681245296400942,-11.649109795368421,-11.665177545884681,0.5422353079253959,0.3873826418024766,0.3338986371848408,0.3337412865233213
-11.649109795368421,-11.6169742943359,-11.63304204485216,0.19574853912956033,0.3700367716072627,0.33483218416672,0.33440221635836676
-11.6169742943359,-11.58483879330338,-11.60090654381964,0.5093404629934547,0.34247950255181847,0.3258078966752395,0.3258231462006218
-11.58483879330338,-11.552703292270857,-11.56877104278712,0.30800076064709625,0.309531389284629,0.31055996263788854,0.3097178379755322
