x,exact_density,exact_free_energy,reference_free_energy,proposal_free_energy,reweighted_free_energy
0.0,3.8826885682804755e-07,13.068750236609898,12.583867201194524,3.3606233055081245,10.918440013428532
0.16722408026755853,4.021848482817522e-07,13.033536461707374,13.08620026828971,3.37916465651827,10.935881082988619
0.33444816053511706,4.1644739537092454e-07,12.998688114237499,13.929077853519807,3.39764865382312,10.952922210524017
0.5016722408026756,4.3107741919186225e-07,12.9641605653692,13.470125333164455,3.416182950238649,10.97198778875665
0.6688963210702341,4.4609886328285316e-07,12.929907672228094,12.50236857664791,3.43487359600516,10.995877798090323
0.8361204013377926,4.6153977021007725e-07,12.895880040037438,12.235452817137073,3.4538142710765425,11.02754261987733
1.0033444816053512,4.774321929903944e-07,12.862026120608606,12.439295290134783,3.4730764604941204,11.06950517088143
1.1705685618729098,4.938130746853248e-07,12.828291211982632,12.178948187075695,3.492701557792619,11.12314764902195
1.3377926421404682,5.107245591093851e-07,12.794617844628108,11.615670838950122,3.5126956479917877,11.188166687387302
1.5050167224080266,5.282147359966074e-07,12.760945368246501,11.381871669962306,3.533027423114516,11.262419125432327
1.6722408026755853,5.463389029264815e-07,12.727208781717179,11.603451022471907,3.553629355229502,11.342241510876839
1.839464882943144,5.651587276360356e-07,12.69334164067624,12.12991758629689,3.574401925594436,11.423188727536258
2.0066889632107023,5.847455257082421e-07,12.659271512434133,12.547728941340974,3.5952204101387397,11.501000509805843
2.1739130434782608,6.051792849215629e-07,12.624923513392716,12.64909877300327,3.615943475936397,11.572497404461716
2.3411371237458196,6.265508850536233e-07,12.590218274044352,12.47990445055088,3.636422674514711,11.636111786959653
2.508361204013378,6.489632327916851e-07,12.555072203230877,12.479216919816938,3.656511847529153,11.69191554956247
2.6755852842809364,6.725324274318282e-07,12.519397936694272,12.936813756087199,3.6760755030146783,11.741229907264236
2.842809364548495,6.973897603480958e-07,12.483103814713036,14.018162245881625,3.6949953771217747,11.78604999777194
3.0100334448160533,7.236834666335497e-07,12.44609417023404,15.681088810790083,3.7131746497666973,11.828514382733225
3.177257525083612,7.515811147017043e-07,12.408269125807514,15.205836546294027,3.730539597330369,11.87053373511726
3.3444816053511706,7.812717052466449e-07,12.369525282856856,13.707683170213816,3.7470387929540805,11.91355800644008
3.511705685618729,8.129689186419112e-07,12.329755387872986,12.944695654582535,3.762640254115476,11.958393216931684
3.678929765886288,8.469138792925346e-07,12.28884925409525,12.699648560491468,3.777327146236803,12.005005711542408
3.8461538461538463,8.833785942882414e-07,12.246694398420868,12.339203864796088,3.7910927565366594,12.05233842532352
4.013377926421405,9.226724719841947e-07,12.203173946297198,11.885396423361954,3.803935452305843,12.098261930609956
4.1806020066889635,9.65142603869535e-07,12.15817239978545,11.620226591344428,3.815854249230799,12.139855648456946
4.3478260869565215,1.011183063938907e-06,12.111571991463043,11.532902027970799,3.826845466769685,12.174180316113846
4.51505016722408,1.0612395615608738e-06,12.0632553646451,11.500639276791564,3.836900770068729,12.199431148772979
4.682274247491639,1.115819489855585e-06,12.013103883819744,11.333549833427368,3.846006718031165,12.215899661712946
4.849498327759197,1.1754933921212936e-06,11.961005019607418,11.121380563929234,3.8541457728415955,12.225967146490282
5.016722408026756,1.2409102922994807e-06,11.906847770269547,11.083246526152463,3.8612985864855127,12.23284800800466
5.183946488294314,1.3128095539970996e-06,11.8505234489154,11.440618562174798,3.867447267109497,12.23869738324902
5.351170568561873,1.3920262983032804e-06,11.791932533062083,11.973539764641828,3.8725792422663248,12.243183716833359
5.518394648829432,1.4795140806161822e-06,11.730979277297159,11.814127732810618,3.8766912777397757,12.243371088355955
5.68561872909699,1.5763531949326734e-06,11.667578912468148,11.359518408623948,3.879793182901206,12.23503250205703
5.852842809364549,1.6837768165033443e-06,11.60165361198569,10.989798267845801,3.881910741872909,12.214672907247234
6.020066889632107,1.8031895682746767e-06,11.533135908086765,10.781786461512437,3.8830874596904246,12.181020465933868
6.187290969899665,1.9361888854027354e-06,11.46197143838571,10.833857696860196,3.8833848064963674,12.135097838722203
6.354515050167224,2.084600479482295e-06,11.38811576692039,11.03594529515174,3.882880776734471,12.07907816175227
6.521739130434782,2.2505069729134867e-06,11.311537475124922,11.222589676596991,3.8816667429958813,12.014929629784287
6.688963210702341,2.4362811591611957e-06,11.232220225692766,11.264917766476584,3.879842757688244,11.943703497697165
6.8561872909699,2.644641267170886e-06,11.150157557921476,11.170064515289244,3.877511618719496,11.865650366690723
7.023411371237458,2.8786918857091387e-06,11.065357002641193,11.025825251256963,3.8747721474875,11.780827372294777
7.190635451505017,3.1419863003030964e-06,10.97783780761479,10.901655791860751,3.8717122132310995,11.68970275971081
7.357859531772576,3.438574928591793e-06,10.88763586664547,10.783668556378542,3.8684020694263466,11.593398984827758
7.525083612040134,3.7731109981303306e-06,10.794793127641169,10.675125021278916,3.864888545689164,11.493502352749628
7.6923076923076925,4.150915138507587e-06,10.69936416201939,10.609208046190513,3.861190569483965,11.391617621205322
7.8595317725752505,4.578073804347603e-06,10.601414644328335,10.634768456874932,3.8572963867819614,11.288901237507353
8.02675585284281,5.061568883334188e-06,10.501016496018257,10.661834331557511,3.8531627219449907,11.185693326805938
8.193979933110368,5.6093908802848055e-06,10.3982508511048,10.412034751847496,3.8487159761460004,11.08127180498536
8.361204013377927,6.230682551739919e-06,10.293207101590115,9.99246561412024,3.843855420572987,10.973804175221233
8.528428093645484,6.935935465933812e-06,10.18597705203961,9.726338934465494,3.8384582038540933,10.860692224582374
8.695652173913043,7.737188873457441e-06,10.076654560268357,9.723405855710967,3.8323858697703534,10.73944642736775
8.862876254180602,8.648207986773626e-06,9.965340856932928,9.785335547955704,3.8254919778481793,10.608842575888927
9.03010033444816,9.68475989208013e-06,9.852139482434994,9.794925842717998,3.81763034166374,10.469665917248868
9.19732441471572,1.086500151861862e-05,9.737146233775103,9.748262229630143,3.808663352443474,10.324414649488176
9.364548494983278,1.2209611545919745e-05,9.620469514059566,9.539012256146627,3.798469841965614,10.17606951676107
9.531772575250836,1.3742396949749119e-05,9.502207265184415,9.315252369449842,3.7869519598463355,10.026764893646645
9.698996655518394,1.5490583413457853e-05,9.382460669658391,9.202442834829704,3.7740405947367344,9.877207970356304
9.866220735785953,1.7485502777450413e-05,9.26132086236619,9.164592550880547,3.75969895354218,9.727059628043309
10.033444816053512,1.976286408383792e-05,9.138888361924613,9.106289505191262,3.743924022981339,9.575796405253646
10.200668896321071,2.236383338983316e-05,9.015247914045428,8.983885777793427,3.726745768317079,9.423314055580777
10.367892976588628,2.5335568390206392e-05,8.89048371359936,8.818007798776017,3.7082240689188457,9.269855862586375
10.535117056856187,2.8732066133086155e-05,8.764679201322862,8.665209517376194,3.688443542438302,9.115457988929654
10.702341137123746,3.261546417872174e-05,8.637906450045717,8.539682558309933,3.6675065603077477,8.959487062110034
10.869565217391305,3.705710520641995e-05,8.510232880446555,8.440033256175827,3.6455248969341887,8.800758243200912
11.036789297658864,4.213883097492263e-05,8.381723320722745,8.36685286022449,3.6226105722822237,8.63831446053078
11.20401337792642,4.795499923834299e-05,8.252429931957934,8.251808375177621,3.5988665316363826,8.472481272528704
11.37123745819398,5.4614157630141845e-05,8.122399840860622,8.077844483745695,3.574377847981608,8.305530015186532
11.538461538461538,6.224109026339996e-05,7.991677590452914,7.896971980063052,3.5492041252029103,8.141415774914375
11.705685618729097,7.097995513737989e-05,7.860295472082882,7.7462607488725475,3.5233737210354517,7.9845976907125475
11.872909698996656,8.099699534376326e-05,7.728280927792124,7.632093088390519,3.4968802974174005,7.838489919439574
12.040133779264213,9.248524235834675e-05,7.59564389753684,7.519583868969979,3.469682045552187,7.704225501300243
12.207357859531772,0.00010566617641033996,7.462408141706476,7.386359055784242,3.441703729625661,7.580176479115371
12.37458193979933,0.00012079870027397469,7.328567461133673,7.255294727643436,3.41284145691472,7.462356267052691
12.54180602006689,0.00013818140939343741,7.194125604554493,7.135303723060661,3.382969828873526,7.3455799581351116
12.709030100334449,0.00015816277288846695,7.059068276373521,7.011714243482876,3.3519508806946434,7.225027542316695
12.876254180602007,0.00018114753331815685,6.923381186798574,6.8925598099061265,3.3196440056876146,7.097641657573373
13.043478260869565,0.00020760698296435205,6.787046199899242,6.759907471341728,3.2859159192796237,6.9627676855669485
13.210702341137123,0.00023809171217667173,6.65003704252992,6.611457276841266,3.2506496767269506,6.821768736723083
