bin_left,bin_right,bin_center,reference_density,proposal_density,reweighted_density
-296.8989736684163,-296.6036410013835,-296.75130733489993,0.056830714328649196,0.03165921363842827,0.02151941580276332
-296.6036410013835,-296.3083083343506,-296.45597466786705,0.05657337791961973,0.029119704523040718,0.017770109277056356
-296.3083083343506,-296.01297566731773,-296.1606420008342,0.05450791463670319,0.027426698446119748,0.02213701950335463
-296.01297566731773,-295.71764300028485,-295.8653093338013,0.05190069049269344,0.025225790546122482,0.015881186596529293
-295.71764300028485,-295.42231033325197,-295.5699766667684,0.05139956169618313,0.027426698446119748,0.015162958654588823
-295.42231033325197,-295.1269776662191,-295.27464399973553,0.04826412071260805,0.028103900876888136,0.022910958817144167
-295.1269776662191,-294.8316449991862,-294.97931133270265,0.04811513647580771,0.025733692369198775,0.025859376484996203
-294.8316449991862,-294.53631233215333,-294.68397866566977,0.04676750633383937,0.027088097230735554,0.012035075506058288
-294.53631233215333,-294.24097966512045,-294.3886459986369,0.04481039522314103,0.0240406862922778,0.017111084416723186
-294.24097966512045,-293.94564699808757,-294.093313331604,0.04264335177876968,0.023532784469201512,0.010643445329585706
-293.94564699808757,-293.6503143310547,-293.7979806645711,0.04120768549687441,0.01980817109997537,0.010736573198478485
-293.6503143310547,-293.3549816640218,-293.50264799753825,0.03925057438617569,0.02302488264612522,0.015056767846045734
-293.3549816640218,-293.0596489969889,-293.20731533050537,0.03748985158762434,0.020823974746127957,0.011432161311424372
-293.0596489969889,-292.76431632995605,-292.9119826634725,0.036365697800856515,0.021670477784588443,0.016280191868006808
-292.76431632995605,-292.46898366292316,-292.6166499964396,0.03507224374499821,0.01879236745382279,0.008904021226512132
-292.46898366292316,-292.1736509958903,-292.3213173294067,0.03320994078499093,0.020654674138435858,0.011095755944198255
-292.1736509958903,-291.8783183288574,-292.02598466237384,0.03180813455691255,0.02014677231535957,0.013180943400928086
-291.8783183288574,-291.5829856618245,-291.73065199534096,0.029695267198651617,0.01997747170766747,0.011694185686064259
-291.5829856618245,-291.28765299479164,-291.4353193283081,0.029072242208394102,0.016422158946133428,0.005748235167264357
-291.28765299479164,-290.99232032775876,-291.1399866612752,0.02798872048620918,0.014898453476904553,0.0058090018569359764
-290.99232032775876,-290.6969876607259,-290.8446539942423,0.026654634365767222,0.018284465630746496,0.00798707923007729
-290.6969876607259,-290.40165499369306,-290.54932132720944,0.02450790695369185,0.01642215894613659,0.01701417752421564
-290.40165499369306,-290.1063223266602,-290.2539886601766,0.023160276811718797,0.0181151650230544,0.012019226907276043
-290.1063223266602,-289.8109896596273,-289.95865599314374,0.021284429830185504,0.01760726319997811,0.010879898501917756
-289.8109896596273,-289.5156569925944,-289.66332332611086,0.02070880891527352,0.014390551653828262,0.0034399399630563104
-289.5156569925944,-289.22032432556153,-289.367990659078,0.019557567085451803,0.015067754084596652,0.004681706327924374
-289.22032432556153,-288.92499165852865,-289.0726579920451,0.018419869277155717,0.016591459553825526,0.007772464249012206
-288.92499165852865,-288.6296589914958,-288.7773253250122,0.01801354863133684,0.013713349223059874,0.013343180289394043
-288.6296589914958,-288.3343263244629,-288.48199265797933,0.016557566317149934,0.015237054692288749,0.00575157808198686
-288.3343263244629,-288.03899365743,-288.18665999094645,0.015494360627255148,0.01591425712305714,0.004016279376945718
