top_fraction,top_percent,cumulative_weight_mass
1e-05,0.001,5.513606083695777e-05
2e-05,0.002,0.00010831860709004104
3e-05,0.003,0.0001505173640907742
4e-05,0.004,0.00018772136172628962
5e-05,0.005,0.00022317767434287816
6e-05,0.006,0.00025713509603519924
7e-05,0.006999999999999999,0.0002889746319851838
8e-05,0.008,0.00031934772778186016
9e-05,0.009000000000000001,0.0003497166526358342
0.0001,0.01,0.00037986456482030917
0.00011,0.011000000000000001,0.000409978543757461
0.00012,0.012,0.0004400296638777945
0.00013,0.013,0.0004697929452959215
0.00014,0.013999999999999999,0.0004993167785869446
0.00015,0.015,0.0005281124449538765
0.00016,0.016,0.0005566749769059243
0.00017,0.017,0.0005845998148288345
0.00018,0.018000000000000002,0.0006122667309682583
0.00019,0.019,0.0006398132245521992
0.0002,0.02,0.0006671498322248226
0.00021,0.021,0.0006943154876353219
0.00022,0.022000000000000002,0.0007204386492958292
0.00023,0.023,0.000746182820876129
0.00024,0.024,0.0007716489108133828
0.00025,0.025,0.0007970775077410508
0.00026,0.026,0.0008220265208365163
0.00027,0.027,0.0008469562690152088
0.00028,0.027999999999999997,0.0008718066401343094
0.00029,0.029,0.0008960846189438598
0.0003,0.03,0.0009200957283610478
0.00031,0.031,0.0009439237292099278
0.00032,0.032,0.0009676946719991975
0.00033,0.033,0.0009914580441545695
0.00034,0.034,0.001014979621686507
0.00035,0.034999999999999996,0.0010383765857113758
0.00036,0.036000000000000004,0.0010612492387735983
0.00037,0.037,0.0010838420348591171
0.00038,0.038,0.0011063893725804519
0.00039,0.039,0.0011287948091194266
0.0004,0.04,0.0011509804353408981
0.00041,0.041,0.0011730576588888653
0.00042,0.042,0.001195055061543826
0.00043,0.043,0.001216989225213183
0.00044,0.044000000000000004,0.0012389222374622477
0.00045,0.045,0.0012608215147338342
0.00046,0.046,0.0012826999172830256
0.00047,0.047,0.0013045535051787738
0.00048,0.048,0.0013262780303193722
0.00049,0.049,0.0013478595956257777
0.0005,0.05,0.0013694125300389715
0.00051,0.051000000000000004,0.0013908352757425746
0.00052,0.052,0.001412130040989723
0.00053,0.053,0.001433381310562254
0.00054,0.054,0.0014545593821821967
0.00055,0.055,0.0014757276585442014
0.00056,0.055999999999999994,0.001496700118877925
0.00057,0.056999999999999995,0.0015176617416727822
0.00058,0.058,0.0015386192862933967
0.00059,0.059000000000000004,0.0015595252880302723
0.0006,0.06,0.0015804192116775084
0.00061,0.061,0.0016012947726267157
0.00062,0.062,0.0016221633668465074
0.00063,0.063,0.0016429892948508495
0.00064,0.064,0.001663773993641371
0.00065,0.065,0.001684501563431695
0.00066,0.066,0.0017051741342584137
0.00067,0.067,0.001725748936223681
0.00068,0.068,0.0017463144395151176
0.00069,0.06899999999999999,0.0017668258624325972
0.0007,0.06999999999999999,0.0017871756845124764
0.00071,0.07100000000000001,0.0018075236439472064
0.00072,0.07200000000000001,0.0018278676070622168
0.00073,0.073,0.0018481684655853314
0.00074,0.074,0.0018684655497054337
0.00075,0.075,0.0018887378137151245
0.00076,0.076,0.001908990792799159
0.00077,0.077,0.0019290492655272828
0.00078,0.078,0.001949052815689356
0.00079,0.079,0.001969053353604977
0.0008,0.08,0.0019890497333108215
0.00081,0.08099999999999999,0.002009005991567392
0.00082,0.082,0.002028926579441759
0.00083,0.083,0.0020488020600168966
0.00084,0.084,0.00206866886219359
0.00085,0.08499999999999999,0.002088534129143227
0.00086,0.086,0.002108389850036474
0.00087,0.087,0.002128187861671904
0.00088,0.08800000000000001,0.0021479534643731313
0.00089,0.089,0.0021676559081242885
0.0009,0.09,0.0021873557216167683
0.00091,0.091,0.002207048828495317
0.00092,0.092,0.0022267327149165794
0.00093,0.093,0.0022463927198259626
0.00094,0.094,0.0022659971364191733
0.00095,0.095,0.0022855949919176055
0.00096,0.096,0.0023051170210237615
0.00097,0.097,0.002324620329090976
0.00098,0.098,0.002344038764931611
0.00099,0.099,0.0023634529243281577
0.001,0.1,0.002382787171882228
0.00101,0.101,0.002402098478341941
0.00102,0.10200000000000001,0.0024214041495724814
0.00103,0.10300000000000001,0.002440693404423655
0.00104,0.104,0.002459882223774912
0.00105,0.105,0.002479067290551029
0.00106,0.106,0.002498244291928131
0.00107,0.107,0.002517399359931005
0.00108,0.108,0.002536549405704136
0.00109,0.109,0.002555682382080704
0.0011,0.11,0.002574808335339185
0.00111,0.11100000000000002,0.002593918170532561
0.00112,0.11199999999999999,0.00261301896898658
0.00113,0.11299999999999999,0.0026320964461774565
0.00114,0.11399999999999999,0.0026511588839639444
0.00115,0.11499999999999999,0.0026702087998273782
