psi,reference_free_energy_kj_mol,implicit_reference_free_energy_kj_mol,proposal_free_energy_kj_mol,reweighted_free_energy_kj_mol
-1.278738718295343,14.3945804453922,13.370962251601645,5.863842055942054,9.015391044992889
-1.2471649227818777,13.826840989684557,12.846820716127489,5.66640650446777,8.667656045096514
-1.2155911272684123,13.250625183995377,12.31292079722476,5.4708616265150445,8.328497215725633
-1.1840173317549472,12.666210796035095,11.770004223141855,5.277425940225859,7.998200285634948
-1.1524435362414818,12.076386612382521,11.220079492038648,5.086260167125005,7.677022956523257
-1.1208697407280166,11.485953699460973,10.66630212440517,4.89748779191571,7.365199985309025
-1.0892959452145514,10.900682782672426,10.112529071941388,4.711214981002832,7.062946312854529
-1.0577221497010862,10.326182324242541,9.56278298104845,4.527549023920306,6.770458880976663
-1.0261483541876206,9.767004367296114,9.020823232286935,4.346614503780862,6.487917586853897
-0.9945745586741555,9.226158295217585,8.48991297521375,4.168566490990932,6.215485687673585
-0.9630007631606903,8.705080808907445,7.972767288827407,3.9936002006411124,5.953309872112215
-0.9314269676472251,8.204010707621121,7.471606884079779,3.821956757845804,5.701520147326631
-0.8998531721337599,7.722618695979079,6.988231557406692,3.6539249629221624,5.460229642304863
-0.8682793766202943,7.260663896596489,6.524056830674301,3.4898392143029957,5.229534394863167
-0.8367055811068291,6.818440546929695,6.080105610345537,3.330073999934023,5.009513166164901
-0.805131785593364,6.3968727834306085,5.65698996709169,3.1750355767698837,4.8002273104574975
-0.7735579900798988,5.9972785785444165,5.254935548753494,3.0251515992652687,4.601720716686357
-0.7419841945664336,5.620965895289468,4.873884463261213,2.880859519566001,4.4140198312504735
-0.7104103990529684,5.268867564390414,4.513670469956262,2.7425945656274537,4.237133766318126
-0.6788366035395028,4.941359042736266,4.1742154696796625,2.6107780212564045,4.071054495024812
-0.6472628080260376,4.638290518169177,3.855674270303453,2.4858064040574313,3.9157571329366094
-0.6156890125125725,4.3591691526034015,3.558470233507932,2.3680419861056743,3.7712003039362667
-0.5841152169991073,4.103387145967893,3.2832112715187565,2.2578049488267595,3.637326587848344
-0.5525414214856421,3.8704070950408314,3.0305282014420705,2.1553673242819444,3.514063046412197
-0.5209676259721765,3.6598618460011845,2.80090670098915,2.0609487599112093,3.4013218234575806
-0.4893938304587113,3.4715693808128325,2.5945761475179583,1.9747140567196493,3.2990008142067957
-0.45782003494524615,3.3054846695303484,2.4114819837421377,1.8967723707642274,3.2069843974382692
-0.42624623943178097,3.1616116467655027,2.2513261726942972,1.8271779299936501,3.1251442227597748
-0.3946724439183158,3.0398949215675395,2.1136355443294685,1.7659320966125536,3.0533400434568296
-0.3630986484048506,2.9401141304137557,1.9978201657248178,1.7129865925232648,2.99142058334634
-0.331524852891385,2.8618106537177925,1.9032063349858541,1.6682476962881274,2.9392244238585494
-0.2999510573779198,2.8042733969628912,1.8290537749283682,1.6315812103877707,2.896580895314986
-0.26837726186445465,2.7665895803654252,1.7745775663180567,1.6028179853460311,2.863310954222384
-0.23680346635098948,2.7477360795460246,1.7389869705839813,1.5817597727158115,2.83922802655362
-0.2052296708375243,2.746666468419934,1.7215335353414756,1.5681851640353364,2.824138795650658
-0.17365587532405868,2.7623540053716966,1.7215447975055365,1.5618553611461035,2.8178439127884083
-0.1420820798105935,2.7937792434653104,1.7384196957948772,1.5625195189120944,2.8201386088138554
-0.11050828429712833,2.839883700238556,1.7715793769427814,1.5699194085411536,2.830813186836287
-0.07893448878366316,2.8995266785307288,1.8203929177830331,1.5837931716805522,2.8496533788756437
-0.047360693270197984,2.971473146373481,1.8841160470289409,1.6038779740453017,2.8764405538100952
-0.015786897756732365,3.0544169756422725,1.961879319209059,1.6299114224228772,2.910951769965278
0.01578689775673281,3.1470247063195926,2.052737603244982,1.6616316783874872,2.9529596732313053
0.047360693270197984,3.247982621398767,2.155755716537576,1.6987762821450734,3.002232250551592
0.07893448878366316,3.356041304295105,2.2700762801438517,1.741079785685195,3.0585324587502045
0.11050828429712833,3.470062930086634,2.394916344837632,1.7882703805134426,3.121617759570664
0.14208207981059395,3.5890753099355113,2.5294762077622397,1.8400657866534205,3.191239602960467
0.17365587532405913,3.712323946338526,2.672801123792022,1.8961687420873818,3.26714291137686
0.2052296708375243,3.839301271968332,2.8236802393789278,1.9562624919363352,3.3490656273742667
0.23680346635098948,3.9697326629756784,2.9806647227829624,2.0200067215470003,3.4367383939821057
0.26837726186445465,4.103512847479804,3.142230927361576,2.087034404115153,3.529884441274554
0.2999510573779198,4.240605300674841,3.307031623763026,2.1569500373231545,3.6282197518550348
0.33152485289138545,4.38093186489339,3.4741196860869534,2.229329718757149,3.7314535714690926
0.3630986484048506,4.524286328580145,3.6430369743918245,2.3037234488372667,3.8392893174096203
0.3946724439183158,4.670303352047254,3.813736974455061,2.3796599439723405,3.9514259157458804
0.42624623943178097,4.818501275148169,3.986404128895174,2.4566540841911175,4.067559567974648
0.45782003494524615,4.968393288974213,4.161281976064744,2.5342169057090445,4.187385908234423
0.48939383045871176,5.119632607252503,4.338596525087354,2.611867785458836,4.310602464177994
0.5209676259721769,5.272138244562946,4.518584634492918,2.6891481695373605,4.436911279189936
0.5525414214856421,5.42615276686741,4.7015642873437855,2.7656359029713684,4.566021492917624
0.5841152169991073,5.582212839565198,4.887960186920881,2.840958968950484,4.697651613858381
0.6156890125125725,5.7410518781921684,5.078233651908689,2.9148072929969917,4.831531155328798
0.6472628080260376,5.903479883543468,5.272733197060479,2.9869412588139754,4.9674012479778105
0.6788366035395033,6.070286352387018,5.471537954755302,3.057195748570508,5.1050137911931
0.7104103990529684,6.242191438986487,5.674376947862334,3.1254788640315017,5.24412866458449
0.7419841945664336,6.419841102975362,5.8806672706241505,3.1917649754335917,5.384508490434596
0.7735579900798988,6.6038166810475385,6.089646638684039,3.2560823206462794,5.5259104189077854
0.805131785593364,6.794617714471149,6.3005211759665825,3.318495956843087,5.668074400154088
0.8367055811068296,6.99258556713594,6.512544386016782,3.379087367326197,5.810707413211389
0.8682793766202943,7.197765125889697,6.72499587546781,3.4379323792967025,5.953463147450452
0.8998531721337599,7.409741676667699,6.937105775260365,3.4950792140170996,6.095916693879514
0.9314269676472255,7.627517200806848,7.148016966365002,3.5505284606657233,6.23753393123136
0.9630007631606903,7.849482613911289,7.3568532347609095,3.604216558756554,6.377635536918828
0.9945745586741559,8.0734966591253,7.562877654793126,3.6560040291808136,6.515355994571672
1.0261483541876206,8.297024138332008,7.7656382467447065,3.705669256448414,6.649598716780234
1.0577221497010862,8.51725919092798,7.964971690865997,3.752908140069807,6.778989585058192
1.0892959452145519,8.73119173094699,8.160796724896837,3.7973394427288696,6.901832953491755
1.1208697407280166,8.935650388890362,8.352745202521694,3.8385152044992283,7.016076519443238
1.1524435362414822,9.127415168855846,8.539783828680454,3.875935201232818,7.11929429161107
1.184017331754947,9.303478503668424,8.72001357746077,3.909064135530045,7.208699671790931
1.2155911272684126,9.461431906473518,8.890771538368025,3.93735009124614,7.281202352156163
1.2471649227818782,9.59982015442887,9.049017747603036,3.9602427794079293,7.333521660576239
1.278738718295343,9.718233191205423,9.191828594731257,3.977210260571015,7.362363243889484
1.3103125138088085,9.816978047897813,9.316736225842115,3.987753129091028,7.3646543200165455
1.3418863093222733,9.896378663259885,9.421730426810385,3.9914155466291517,7.337816056919345
1.3734601048357389,9.955971214192848,9.504955512463779,3.987792953347646,7.280034231752629
1.4050339003492045,9.99394973029117,9.564348411602072,3.976536694863931,7.190478439662562
1.4366076958626692,10.007113197738912,9.597512650135462,3.957356117271395,7.069422919442441
1.4681814913761349,9.991340268300405,9.601959068044676,3.9300188595033925,6.918240913518965
1.4997552868895996,9.942406003471026,9.575581423366607,3.89435010158853,6.739273990923264
1.5313290824030652,9.85686071061121,9.517068219665875,3.8502314308074705,6.535606687734453
1.56290287791653,9.732725672051869,9.426010082475987,3.79759981156044,6.310794247670645
1.5944766734299956,9.569859811287168,9.302695570548051,3.7364469449952047,6.068592532849607
1.6260504689434612,9.369950384275297,9.147802703172374,3.666819131162673,5.812727337006741
1.657624264456926,9.136165932961704,8.962222401428042,3.5888176307001824,5.546722738011038
1.6891980599703915,8.872588329228236,8.747099413936729,3.5025994706392236,5.273791831948642
1.7207718554838562,8.583593086763035,8.503995000792793,3.4083786325345002,4.996782136859932
1.7523456509973219,8.273340076412486,8.235007243299652,3.306427569229208,4.718162771038547
1.7839194465107875,7.9454698856598815,7.942753212388655,3.1970789865868747,4.4400398315022125
1.8154932420242522,7.603013768554564,7.630232499452382,3.08072777728405,4.16418829763401
1.8470670375377178,7.2484632735404535,7.300649744690222,2.9578329037587396,3.892091656610491
1.8786408330511826,6.883930352194142,6.9572495544942194,2.8289189159497417,3.624983285858563
1.9102146285646482,6.511347738155006,6.603167033252782,2.6945766905950403,3.3638859619532084
1.9417884240781138,6.1326785460206095,6.241284921680559,2.5554629302109646,3.109647573826985
1.9733622195915785,5.750096367378615,5.874119920935944,2.4122979900705603,2.86297225990025
2.004936015105044,5.366071957380277,5.50378917000878,2.2658617203634135,2.6244468886759105
2.036509810618509,4.983302489526156,5.132090027189976,2.1169872053447953,2.3945631896518194
2.0680836061319745,4.604476044517588,4.760667775100554,1.9665525191155828,2.1737360235999983
2.09965740164544,4.231955802770311,4.391193041802354,1.8154708552745402,1.9623183380378277
2.131231197158905,3.8675304696787878,4.025466638937683,1.6646795821305218,1.760613339716207
2.1628049926723705,3.512358218230237,3.6654169364809475,1.5151288943963952,1.5688843663916536
2.194378788185835,3.1671369388305584,3.313017484654639,1.3677707614785806,1.38736287645821
2.225952583699301,2.832421095651316,2.9701879788897854,1.22354881514204,1.2162549094053219
2.2575263792127664,2.5089410919435857,2.6387335818059605,1.083389693799724,1.0557463089093502
2.289100174726231,2.197797190369245,2.3203411358393273,0.9481961937534404,0.9060069464969192
2.320673970239697,1.9004781144705736,2.0166139143480843,0.8188423978274908,0.7671941379388612
2.3522477657531615,1.618741498608589,1.7291094129906592,0.6961707834701876,0.6394554065714189
2.383821561266627,1.3544408172229496,1.4593510354769457,0.5809911727958557,0.5229307167991424
2.415395356780092,1.1093774906483955,1.2088052238256082,0.4740812852632683,0.41775427613526017
2.4469691522935575,0.8852177555646249,0.9788369788332104,0.37618859148615136,0.32405598428627314
2.478542947807023,0.6834723301695653,0.770668202017241,0.2880331404081222,0.24196259208095405
2.510116743320488,0.5055127084646113,0.5853611938381168,0.21031103492436976,0.17159862068006793
2.5416905388339535,0.3525945468669982,0.4238371313164623,0.14369825499346667,0.11308708180871552
2.573264334347418,0.22586931119203968,0.2869235245423011,0.08885456463942565,0.06655003217203048
2.604838129860884,0.12638072408144707,0.1754127947558326,0.046427283484467896,0.03210898928856509
2.6364119253743494,0.05505470806652635,0.09011075343580988,0.017054749642074762,0.009885231340488021
2.667985720887814,0.012695880006191373,0.031859444162682715,0.001369345587695081,0.0
2.69955951640128,0.0,0.0015306632622155147,0.0,0.0025746223162796955
