top_fraction,top_percent,cumulative_weight_mass
1e-05,0.001,0.0018973750993609428
2e-05,0.002,0.0021001599525334314
3e-05,0.003,0.0022732133220415562
4e-05,0.004,0.00239623365632724
5e-05,0.005,0.0025061384876607917
6e-05,0.006,0.002605582936666906
7e-05,0.006999999999999999,0.0026991899867425673
8e-05,0.008,0.0027909705822821707
9e-05,0.009000000000000001,0.002872987730370369
0.0001,0.01,0.0029425836328300647
0.00011,0.011000000000000001,0.0030111406740616076
0.00012,0.012,0.0030790121818426996
0.00013,0.013,0.0031457548902835697
0.00014,0.013999999999999999,0.0032120200849021785
0.00015,0.015,0.0032779767861939035
0.00016,0.016,0.00334294715867145
0.00017,0.017,0.0034018025871773716
0.00018,0.018000000000000002,0.003459321007539984
0.00019,0.019,0.003516011176543543
0.0002,0.02,0.003571236018615309
0.00021,0.021,0.0036242327078070957
0.00022,0.022000000000000002,0.003675142677820986
0.00023,0.023,0.0037256397008604836
0.00024,0.024,0.003775920529733412
0.00025,0.025,0.0038229654128372204
0.00026,0.026,0.003869381223921664
0.00027,0.027,0.003915708319254918
0.00028,0.027999999999999997,0.003961785147112096
0.00029,0.029,0.00400739505130332
0.0003,0.03,0.004051702184369788
0.00031,0.031,0.004095274711289676
0.00032,0.032,0.0041367293197254185
0.00033,0.033,0.004177903876552591
0.00034,0.034,0.004219038397422992
0.00035,0.034999999999999996,0.004260045076080132
0.00036,0.036000000000000004,0.004300957181840204
0.00037,0.037,0.004341123880294617
0.00038,0.038,0.004380205362394918
0.00039,0.039,0.004419209548359504
0.0004,0.04,0.004457945979083888
0.00041,0.041,0.004495503326324979
0.00042,0.042,0.004532645038125338
0.00043,0.043,0.00456894180024392
0.00044,0.044000000000000004,0.004604716577887302
0.00045,0.045,0.00464030671355431
0.00046,0.046,0.004675771760958014
0.00047,0.047,0.00471089152051718
0.00048,0.048,0.00474530642532045
0.00049,0.049,0.004779282931849593
0.0005,0.05,0.004813181665667798
0.00051,0.051000000000000004,0.004846588857617462
0.00052,0.052,0.0048795449947647285
0.00053,0.053,0.004912438835162902
0.00054,0.054,0.004945077846059576
0.00055,0.055,0.004977621530997567
0.00056,0.055999999999999994,0.005009858970879577
0.00057,0.056999999999999995,0.005041918742790585
0.00058,0.058,0.005073440894193482
0.00059,0.059000000000000004,0.0051046176195086446
0.0006,0.06,0.005135725175932748
0.00061,0.061,0.005166418581211474
0.00062,0.062,0.005196993661229499
0.00063,0.063,0.005227093230132596
0.00064,0.064,0.005257105631244485
0.00065,0.065,0.005286592382617528
0.00066,0.066,0.005315880205671419
0.00067,0.067,0.005345103551007924
0.00068,0.068,0.005374231932364637
0.00069,0.06899999999999999,0.005403134184234659
0.0007,0.06999999999999999,0.005431475821751519
0.00071,0.07100000000000001,0.005459660533233546
0.00072,0.07200000000000001,0.005487721149620484
0.00073,0.073,0.00551561394604505
0.00074,0.074,0.005543445628063637
0.00075,0.075,0.005571235085881199
0.00076,0.076,0.005598982914307271
0.00077,0.077,0.005626683785521891
0.00078,0.078,0.005654107557347743
0.00079,0.079,0.005681374183041044
0.0008,0.08,0.005708625834813574
