top_fraction,top_percent,cumulative_weight_mass
1e-05,0.001,0.001345934346318245
2e-05,0.002,0.00267622375395149
3e-05,0.003,0.004001602414064109
4e-05,0.004,0.0053013855358585715
5e-05,0.005,0.00660021707881242
6e-05,0.006,0.007896180497482419
7e-05,0.006999999999999999,0.0091781368246302
8e-05,0.008,0.01043864490929991
9e-05,0.009000000000000001,0.011678175767883658
0.0001,0.01,0.012903085793368518
0.00011,0.011000000000000001,0.014090548269450665
0.00012,0.012,0.015272019314579666
0.00013,0.013,0.016445173998363316
0.00014,0.013999999999999999,0.017616732162423432
0.00015,0.015,0.01877984730526805
0.00016,0.016,0.01994006661698222
0.00017,0.017,0.02109219937119633
0.00018,0.018000000000000002,0.022221598657779396
0.00019,0.019,0.023344788467511535
0.0002,0.02,0.02445898251608014
0.00021,0.021,0.02554382849484682
0.00022,0.022000000000000002,0.02662796701770276
0.00023,0.023,0.027705069980584085
0.00024,0.024,0.02876225591171533
0.00025,0.025,0.02977066906169057
0.00026,0.026,0.030776424682699144
0.00027,0.027,0.031780180521309376
0.00028,0.027999999999999997,0.03277743957005441
0.00029,0.029,0.03377296729013324
0.0003,0.03,0.034764885203912854
0.00031,0.031,0.035756352939642966
0.00032,0.032,0.03673345991410315
0.00033,0.033,0.03770670742960647
0.00034,0.034,0.038667299842927605
0.00035,0.034999999999999996,0.039626928977668285
0.00036,0.036000000000000004,0.040585316077340394
0.00037,0.037,0.041542331397067755
0.00038,0.038,0.042497664340771735
0.00039,0.039,0.04345073504373431
0.0004,0.04,0.04440026747761294
0.00041,0.041,0.04534869670169428
0.00042,0.042,0.04629233613377437
0.00043,0.043,0.04723570746136829
0.00044,0.044000000000000004,0.04817593516781926
0.00045,0.045,0.04909787519136444
0.00046,0.046,0.04999906424200162
0.00047,0.047,0.05089704808779061
0.00048,0.048,0.05179292772663757
0.00049,0.049,0.05268797394819558
0.0005,0.05,0.0535828989231959
0.00051,0.051000000000000004,0.05447392532369122
0.00052,0.052,0.05536144820507616
0.00053,0.053,0.05622397077968344
0.00054,0.054,0.05708141659852117
0.00055,0.055,0.05793663137592375
0.00056,0.055999999999999994,0.05876574426656589
0.00057,0.056999999999999995,0.05958473670762032
0.00058,0.058,0.060398566361982375
0.00059,0.059000000000000004,0.061211115622427315
0.0006,0.06,0.06202318373834714
0.00061,0.061,0.06282900687074289
0.00062,0.062,0.06363355374196544
0.00063,0.063,0.06442667957162485
0.00064,0.064,0.06521709461230785
0.00065,0.065,0.06600363558391109
0.00066,0.066,0.06678957073017955
0.00067,0.067,0.06757405016105622
0.00068,0.068,0.06835451861843467
0.00069,0.06899999999999999,0.06913232326041907
0.0007,0.06999999999999999,0.06990501098334789
0.00071,0.07100000000000001,0.07067633594851941
0.00072,0.07200000000000001,0.07144348963629454
0.00073,0.073,0.07220480981050059
0.00074,0.074,0.07296577357919887
0.00075,0.075,0.07372640719404444
0.00076,0.076,0.07448514556745067
0.00077,0.077,0.07524011901114136
0.00078,0.078,0.07598990766564384
0.00079,0.079,0.07673203741433099
0.0008,0.08,0.0774722297792323
0.00081,0.08099999999999999,0.07820138998795301
0.00082,0.082,0.07892571529373527
0.00083,0.083,0.07964962761616334
0.00084,0.084,0.08037351304665208
0.00085,0.08499999999999999,0.08109659265028313
0.00086,0.086,0.08181381807662547
0.00087,0.087,0.08253038715338334
0.00088,0.08800000000000001,0.08324179495684803
0.00089,0.089,0.08394698495976627
0.0009,0.09,0.08465037087444216
0.00091,0.091,0.08534248732030392
0.00092,0.092,0.08602740982314572
0.00093,0.093,0.08671130298171192
0.00094,0.094,0.08739437686745077
