y,exact_probability_per_bin,proposal_probability_per_bin,reweighted_probability_per_bin
0.15625,1.178597886139041e-08,0.0,0.0
0.46875,1.504324969299635e-08,0.0,0.0
0.78125,1.9371128593019386e-08,0.0,0.0
1.09375,2.52620544692886e-08,0.0,0.0
1.40625,3.352086816029062e-08,0.0,0.0
1.71875,4.5516086932696344e-08,0.0,0.0
2.03125,6.367324097938416e-08,0.0,0.0
2.34375,9.247817590216918e-08,0.0,0.0
2.65625,1.4058683384127023e-07,0.0,0.0
2.96875,2.253977318209663e-07,0.0,0.0
3.28125,3.8321429091187454e-07,0.0,0.0
3.59375,6.922411610553219e-07,0.0,0.0
3.90625,1.3250602794500884e-06,0.0,0.0
4.21875,2.6678773193273104e-06,0.0,0.0
4.53125,5.58605707816419e-06,0.0,0.0
4.84375,1.1991693985986229e-05,0.0,0.0
5.15625,2.5976666199319275e-05,3.3333333333333333e-06,0.0
5.46875,5.5843769505400705e-05,3.3333333333333335e-05,2.00534180752943e-05
5.78125,0.00011716422006489128,0.0001533333333333333,7.155508007298401e-05
6.09375,0.000236058670024795,0.00022666666666666666,0.00012977265943511795
6.40625,0.00044987352874036236,0.0004800000000000001,0.00031279374466437943
6.71875,0.000800074567514136,0.0007333333333333334,0.0005880877657978422
7.03125,0.001312662763169471,0.0009466666666666668,0.0007540859822596435
7.34375,0.0019690096757663364,0.0011700000000000002,0.0006791231437919617
7.65625,0.002683731279431997,0.0014533333333333336,0.0003658811179126909
7.96875,0.003313665496743432,0.0016766666666666668,0.00042742559214740814
8.28125,0.003707444292506916,0.0020566666666666667,0.0005345073547177013
8.59375,0.003772423876281723,0.0024333333333333334,0.0010306963910135106
8.90625,0.003515393811703782,0.0026333333333333343,0.0024021074549832088
9.21875,0.0030306356146967525,0.002603333333333333,0.0031255023186000505
9.53125,0.0024487478886101566,0.002140000000000001,0.002250433677618275
9.84375,0.0018832931066812136,0.0015399999999999995,0.0014805055651365272
10.15625,0.0014028231060889335,0.0010466666666666667,0.0008883686315401503
10.46875,0.001031051097057412,0.000696666666666667,0.0005480710274546611
10.78125,0.0007620367114662939,0.00046666666666666677,0.0003674966621988264
11.09375,0.0005767187679998583,0.0004300000000000001,0.0003549479304724977
11.40625,0.00045410921673413445,0.0003933333333333334,0.00037118840014174753
11.71875,0.00037658625754364726,0.0003066666666666666,0.00030588385326860406
12.03125,0.0003312806575467377,0.00026666666666666657,0.000244648417279729
12.34375,0.00030960731057610215,0.0001933333333333333,0.00016590412134750003
12.65625,0.00030621211819737023,0.00021666666666666663,0.00017533613275263755
12.96875,0.0003178907518346275,0.00019999999999999998,0.00017168193371329356
13.28125,0.000342621912777364,0.0002333333333333333,0.00017836863712045853
13.59375,0.0003786912356170011,0.0002799999999999999,0.00020260540893843107
13.90625,0.00042387038468451083,0.0003733333333333333,0.0002919833971330876
14.21875,0.0004746957202533954,0.0003833333333333333,0.0003334844697583192
14.53125,0.0005260120054533656,0.0004966666666666668,0.0005624150555745861
14.84375,0.0005710383921905637,0.0005366666666666668,0.0005513831249719603
15.15625,0.0006021793118207728,0.0006733333333333336,0.0006200056060325907
15.46875,0.000612569481450988,0.0006766666666666666,0.0006028185550531834
15.78125,0.0005979549652277117,0.0006566666666666667,0.0005798338213753991
16.09375,0.0005581812745107101,0.0005500000000000001,0.0005254188201544087
16.40625,0.0004975600356134756,0.00047333333333333336,0.0004921965921194602
16.71875,0.0004238278245153002,0.00036666666666666656,0.0004025829444146627
17.03125,0.00034607965239567075,0.00030666666666666657,0.0003535194800001286
17.34375,0.00027253283605672073,0.00022999999999999998,0.00027735169901679725
17.65625,0.00020895878570045226,0.0001766666666666666,0.00020852882100029502
17.96875,0.00015817656623700027,0.00016999999999999999,0.00018665150545128228
18.28125,0.00012047028914979276,8e-05,7.936265096822426e-05
18.59375,9.448427269367433e-05,7.666666666666666e-05,6.361167363272428e-05
18.90625,7.814722278237669e-05,0.00010000000000000002,7.276495801196839e-05
19.21875,6.935940425144465e-05,0.00010666666666666668,7.849846074185329e-05
19.53125,6.637872419108814e-05,9.666666666666667e-05,6.224765629458387e-05
19.84375,6.796676829628536e-05,8e-05,5.223686271858793e-05
20.15625,7.339416185300934e-05,0.00010000000000000003,7.571040259939976e-05
20.46875,8.239023068646588e-05,9.000000000000002e-05,7.294308187933528e-05
20.78125,9.509107802188163e-05,0.00013000000000000002,0.00010509642510905206
21.09375,0.00011201366224852368,0.0001666666666666666,0.0001246059104025336
21.40625,0.00013406750207266586,0.00025666666666666654,0.00019881963873255094
21.71875,0.00016260888886412487,0.00016333333333333326,0.00013729299263526181
22.03125,0.00019954154019555194,0.00021666666666666652,0.00015936601035205112
22.34375,0.0002474695836035908,0.0003466666666666665,0.000279302283435104
22.65625,0.0003099117549558747,0.0003799999999999999,0.0003196056622438108
22.96875,0.00039158859724412113,0.0004866666666666665,0.0004200145137566587
23.28125,0.0004987963712736928,0.0005433333333333338,0.00048651763585090286
23.59375,0.0006398813198442392,0.0007433333333333338,0.0006859868047932762
23.90625,0.000825824439840495,0.0008900000000000003,0.0008481583176212349
24.21875,0.0010709380519772409,0.0012433333333333333,0.0012077861843014877
24.53125,0.0013936587409153467,0.0014233333333333333,0.001444006883816155
24.84375,0.0018173939446651981,0.0017766666666666666,0.0018581650178784224
25.15625,0.002371339251815778,0.002303333333333333,0.0023988111129604494
25.46875,0.0030911294419224537,0.0029333333333333347,0.0031064494336423155
25.78125,0.004019120691553145,0.003756666666666668,0.003948651402665717
26.09375,0.0052040314650477456,0.0050799999999999994,0.005335994029402119
26.40625,0.006699609739230534,0.006519999999999998,0.006837790200924675
26.71875,0.008561966777453571,0.008456666666666661,0.008813967040838167
27.03125,0.010845252118605049,0.01038666666666666,0.010703102530028857
27.34375,0.013595472830584918,0.013579999999999997,0.013894992107410646
27.65625,0.01684250826678297,0.017233333333333337,0.017542286693272104
27.96875,0.020590746416310216,0.020890000000000002,0.02112498288757653
28.28125,0.02480924272612399,0.02482333333333333,0.02507412311649482
28.59375,0.029422805171186527,0.029646666666666665,0.02992295872786451
28.90625,0.034305821723396565,0.03449666666666668,0.03487199486981997
29.21875,0.03928081756313364,0.039720000000000005,0.04025255616356434
29.53125,0.04412351134285915,0.044416666666666674,0.04503673795053322
29.84375,0.04857543793288843,0.04927666666666668,0.050071240153480565
30.15625,0.05236403229987238,0.05249666666666665,0.05334099386341146
30.46875,0.05522858286094573,0.055240000000000004,0.05606533426875901
30.78125,0.05694896219028625,0.057249999999999995,0.05804777982177788
31.09375,0.05737291447838218,0.05752666666666666,0.05817190091066556
31.40625,0.05643729241278964,0.057446666666666674,0.05792730834593311
31.71875,0.05417922064524926,0.05455666666666666,0.05474206129140176
32.03125,0.050734707056462394,0.052126666666666675,0.052141875812826206
32.34375,0.04632444003669848,0.047453333333333333,0.04730070260281884
32.65625,0.0412288962044605,0.042133333333333335,0.041771471540170975
32.96875,0.03575685658636939,0.03693,0.036667299181742614
33.28125,0.030212506106394234,0.03084666666666667,0.03062717368661058
33.59375,0.024866233639175256,0.02523666666666667,0.025093925230227583
33.90625,0.019933133687535312,0.020170000000000004,0.020135265636225395
34.21875,0.015561387049503972,0.015826666666666666,0.01582675777517456
34.53125,0.01183066823055209,0.01203333333333333,0.012037423743514233
34.84375,0.008758983044311856,0.008906666666666665,0.00892516400294561
35.15625,0.006315224185207366,0.006433333333333332,0.006398350147373928
35.46875,0.004434370292125302,0.004503333333333334,0.004470009505237575
35.78125,0.0030325596030313894,0.00321,0.003139907399733647
36.09375,0.002020016071220954,0.00219,0.0021162156841487458
36.40625,0.0013107203186735047,0.0013533333333333333,0.0012896746756358383
36.71875,0.0008285632436130599,0.00085,0.0007899003321827456
37.03125,0.0005103460588036248,0.00059,0.0005500374328786897
37.34375,0.0003063437687617169,0.00026999999999999995,0.00024454116298742556
37.65625,0.00017925446410610663,0.00016666666666666666,0.00015499963017894577
37.96875,0.00010228398170889728,8.999999999999999e-05,7.27084337056077e-05
38.28125,5.6945949002254335e-05,3.3333333333333335e-05,3.2190975246409795e-05
38.59375,3.096085580305621e-05,2e-05,1.1428814107410256e-05
38.90625,1.6461544904132528e-05,3.3333333333333333e-06,0.0
39.21875,8.579496433842837e-06,0.0,0.0
39.53125,4.4009756602265916e-06,0.0,0.0
39.84375,2.237693338323749e-06,3.3333333333333333e-06,0.0
