y,exact_probability_per_bin,proposal_probability_per_bin,reweighted_probability_per_bin
0.15625,1.178597886139041e-08,0.0003744047549403878,4.896607331100768e-08
0.46875,1.504324969299635e-08,0.0004797060922673718,4.005426967574829e-09
0.78125,1.9371128593019386e-08,0.0005733072810024686,1.488581270983792e-08
1.09375,2.52620544692886e-08,0.0007371093612888885,9.338669731838538e-09
1.40625,3.352086816029062e-08,0.0008658109957996468,3.4433299609039454e-08
1.71875,4.5516086932696344e-08,0.0014742187225777767,1.6420669888918497e-08
2.03125,6.367324097938416e-08,0.0018720237747019387,9.835080564408234e-08
2.34375,9.247817590216918e-08,0.00223472838105044,4.193630974593364e-08
2.65625,1.4058683384127023e-07,0.003088839228258199,2.0637303461431338e-07
2.96875,2.253977318209663e-07,0.003896149481098411,2.2287198167706824e-07
3.28125,3.8321429091187454e-07,0.004843861517041266,8.715962577971627e-07
3.59375,6.922411610553219e-07,0.005779873404392236,2.5661959235541215e-07
3.90625,1.3250602794500884e-06,0.007616796733318515,1.3924557706505769e-06
4.21875,2.6678773193273104e-06,0.00889211292983421,3.4847596490725028e-06
4.53125,5.58605707816419e-06,0.011185342053844083,2.9306580201834516e-06
4.84375,1.1991693985986229e-05,0.013010565234178473,1.4076637756827755e-05
5.15625,2.5976666199319275e-05,0.014952789900431737,2.935557237848759e-05
5.46875,5.5843769505400705e-05,0.017772525711076535,5.3953273670951755e-05
5.78125,0.00011716422006489128,0.02056886122453755,0.00012618943320878508
6.09375,0.000236058670024795,0.02255788648515836,0.000262406535498275
6.40625,0.00044987352874036236,0.024640512934514264,0.000539682588548821
6.71875,0.000800074567514136,0.026769939978237726,0.0011134430996211345
7.03125,0.001312662763169471,0.027647451122629264,0.001322510800511986
7.34375,0.0019690096757663364,0.029519474897331192,0.001834673859342956
7.65625,0.002683731279431997,0.030010881138190452,0.001667309571635735
7.96875,0.003313665496743432,0.03093519287694954,0.0031268108739833608
8.28125,0.003707444292506916,0.030279984555803854,0.004072944620001001
8.59375,0.003772423876281723,0.029308872222677227,0.0036511185201627775
8.90625,0.003515393811703782,0.028946167616328723,0.003458231753853223
9.21875,0.0030306356146967525,0.02777615275714002,0.0036984678821466443
9.53125,0.0024487478886101566,0.02509681872959787,0.0022343572597627037
9.84375,0.0018832931066812136,0.023236495103487815,0.0020714435615866913
10.15625,0.0014028231060889335,0.021528273409072294,0.0013726630332311384
10.46875,0.001031051097057412,0.019293545028021854,0.0008252377260050941
10.78125,0.0007620367114662939,0.017632123927973885,0.0007606362889297938
11.09375,0.0005767187679998583,0.0144379833623887,0.000619210892098233
11.40625,0.00045410921673413445,0.013279668651791879,0.0005520676764513259
11.71875,0.00037658625754364726,0.011782049632030328,0.0004369571891548675
12.03125,0.0003312806575467377,0.011828850226397873,0.0003660742975390384
12.34375,0.00030960731057610215,0.010062127789022919,0.0003122325855189915
12.65625,0.00030621211819737023,0.010331231206636324,0.0003268540417863941
12.96875,0.0003178907518346275,0.009582421696755546,0.00030783468514009293
13.28125,0.000342621912777364,0.00998022674887971,0.00035483034068006477
13.59375,0.0003786912356170011,0.00981642466859329,0.00040626701393533713
13.90625,0.00042387038468451083,0.01006212778902292,0.00042038388837317475
14.21875,0.0004746957202533954,0.009898325708736496,0.00045559842992194086
14.53125,0.0005260120054533656,0.010974739379190104,0.0005571422165230353
14.84375,0.0005710383921905637,0.01119704220243596,0.0005726693449237892
15.15625,0.0006021793118207728,0.01248405854754355,0.0006375089267392005
15.46875,0.000612569481450988,0.011372544431314267,0.0005897463497713867
15.78125,0.0005979549652277117,0.012016052603868064,0.0006042875249938124
16.09375,0.0005581812745107101,0.011899051117949196,0.0005698824739073352
16.40625,0.0004975600356134756,0.010927938784822566,0.0004800285447835452
16.71875,0.0004238278245153002,0.011665048146111457,0.00046044387193281447
17.03125,0.00034607965239567075,0.010261030315084995,0.0003475540022512546
17.34375,0.00027253283605672073,0.009676022885490642,0.0002755166636395508
17.65625,0.00020895878570045226,0.00912611590167195,0.00021938688961488462
17.96875,0.00015817656623700027,0.008213504311504752,0.00012589618282144493
18.28125,0.00012047028914979276,0.007371093612888883,0.00010368714710918002
18.59375,9.448427269367433e-05,0.006879687372029622,6.69212809631375e-05
18.90625,7.814722278237669e-05,0.005885174741719218,5.978026121425542e-05
19.21875,6.935940425144465e-05,0.005042764043103347,4.330291392413966e-05
19.53125,6.637872419108814e-05,0.004293954533222571,3.8172034262946646e-05
19.84375,6.796676829628536e-05,0.0035802454691174564,5.913751038715002e-05
20.15625,7.339416185300934e-05,0.0030888392282581983,8.833954481769651e-05
20.46875,8.239023068646588e-05,0.0025038317986638427,6.235102688645958e-05
20.78125,9.509107802188163e-05,0.002082626449355906,0.00013483594344877365
21.09375,0.00011201366224852368,0.0016263206542723096,0.00018164404946140636
21.40625,0.00013406750207266586,0.0012168154535562605,0.00013404183178123194
21.71875,0.00016260888886412487,0.0010413132246779534,1.2939755457964829e-05
