top_fraction,top_percent,cumulative_weight_mass
1e-05,0.001,0.0014915335923433304
2e-05,0.002,0.002964390558190644
3e-05,0.003,0.004435891169123352
4e-05,0.004,0.005890298169106245
5e-05,0.005,0.007341443677432835
6e-05,0.006,0.008791918284259737
7e-05,0.006999999999999999,0.010191331151872873
8e-05,0.008,0.011575126205570996
9e-05,0.009000000000000001,0.012937906780280173
0.0001,0.01,0.014279874274507165
0.00011,0.011000000000000001,0.015602245228365064
0.00012,0.012,0.016909952042624354
0.00013,0.013,0.018213435425423086
0.00014,0.013999999999999999,0.019508861238136888
0.00015,0.015,0.02079934359062463
0.00016,0.016,0.022059964598156512
0.00017,0.017,0.02331454085651785
0.00018,0.018000000000000002,0.02454187476541847
0.00019,0.019,0.025747429695911705
0.0002,0.02,0.026949749095365405
0.00021,0.021,0.028140936279669404
0.00022,0.022000000000000002,0.029309732373803854
0.00023,0.023,0.03047367639373988
0.00024,0.024,0.03163095947820693
0.00025,0.025,0.032780858338810503
0.00026,0.026,0.03392975218594074
0.00027,0.027,0.035045709228143096
0.00028,0.027999999999999997,0.03615000902209431
0.00029,0.029,0.037233832059428096
0.0003,0.03,0.038316635414958
0.00031,0.031,0.03939650999382138
0.00032,0.032,0.04046941956039518
0.00033,0.033,0.04153176478575915
0.00034,0.034,0.04258810600731522
0.00035,0.034999999999999996,0.043631616863422096
0.00036,0.036000000000000004,0.044636052451096475
0.00037,0.037,0.045620339340530336
0.00038,0.038,0.04660232539754361
0.00039,0.039,0.04757200402673334
0.0004,0.04,0.048539872746914625
0.00041,0.041,0.049499063519760966
0.00042,0.042,0.050456038617994636
0.00043,0.043,0.05140278959879652
0.00044,0.044000000000000004,0.05234674218809232
0.00045,0.045,0.05329003604128957
0.00046,0.046,0.05421221168944612
0.00047,0.047,0.05513310944661498
0.00048,0.048,0.056044821394607425
0.00049,0.049,0.05695534811820835
0.0005,0.05,0.05785727559123188
0.00051,0.051000000000000004,0.058758101076819
0.00052,0.052,0.05964565183967352
0.00053,0.053,0.06052569195162505
0.00054,0.054,0.061397577985189855
0.00055,0.055,0.06226637301733717
0.00056,0.055999999999999994,0.06313175859395415
0.00057,0.056999999999999995,0.06398578733205795
0.00058,0.058,0.0648384538362734
0.00059,0.059000000000000004,0.06568256509490311
0.0006,0.06,0.06652367737842724
0.00061,0.061,0.06736281234771013
0.00062,0.062,0.06820151448482648
0.00063,0.063,0.06903588934801519
0.00064,0.064,0.06986765994224697
0.00065,0.065,0.07069673080695793
0.00066,0.066,0.07152526103891432
0.00067,0.067,0.07234870654065162
0.00068,0.068,0.07316770433681086
0.00069,0.06899999999999999,0.07397638744441792
0.0007,0.06999999999999999,0.0747847497696057
0.00071,0.07100000000000001,0.07559216674417257
0.00072,0.07200000000000001,0.07639029645361006
0.00073,0.073,0.07718801300507039
0.00074,0.074,0.07798485056264326
0.00075,0.075,0.07877121667843312
0.00076,0.076,0.0795462378882803
0.00077,0.077,0.0803143497905694
0.00078,0.078,0.08107695094076917
0.00079,0.079,0.08183908241335303
0.0008,0.08,0.08259132405510172
0.00081,0.08099999999999999,0.08333649055566639
0.00082,0.082,0.08407263358822092
0.00083,0.083,0.08480078261345625
0.00084,0.084,0.08552841725759208
0.00085,0.08499999999999999,0.0862496345071122
0.00086,0.086,0.08696819143369794
0.00087,0.087,0.0876835675444454
0.00088,0.08800000000000001,0.08839803002774715
0.00089,0.089,0.08910715096862987
0.0009,0.09,0.0898157317424193
0.00091,0.091,0.090521358884871
0.00092,0.092,0.09121098270406947
0.00093,0.093,0.09190011024475098
0.00094,0.094,0.09257885336410254
0.00095,0.095,0.0932518927147612
0.00096,0.096,0.0939248357899487
0.00097,0.097,0.09459722845349461
0.00098,0.098,0.0952687700628303
0.00099,0.099,0.09593940415652469
0.001,0.1,0.09660989756230265
0.00101,0.101,0.09727849072078243
0.00102,0.10200000000000001,0.09794210101244971
0.00103,0.10300000000000001,0.09860562527319416
0.00104,0.104,0.09925760101759806
0.00105,0.105,0.09990946983452886
0.00106,0.106,0.10055994446156546
0.00107,0.107,0.10120597353670746
0.00108,0.108,0.10184840596048161
0.00109,0.109,0.10248784633586183
0.0011,0.11,0.10312583210179582
0.00111,0.11100000000000002,0.10376322316005826
0.00112,0.11199999999999999,0.10440020705573261
0.00113,0.11299999999999999,0.10503696801606566
0.00114,0.11399999999999999,0.10567081777844578
0.00115,0.11499999999999999,0.10630298143951222
0.00116,0.116,0.10693348635686561
0.00117,0.117,0.1075626848032698
0.00118,0.11800000000000001,0.10819168947637081
0.00119,0.11900000000000001,0.10881944291759282
0.0012,0.12,0.10943724354729056
0.00121,0.121,0.1100504380883649
0.00122,0.122,0.11066353501519188
0.00123,0.123,0.1112723337719217
