top_fraction,top_percent,cumulative_weight_mass
1e-05,0.001,0.0005971266655251384
2e-05,0.002,0.0007451872952515259
3e-05,0.003,0.0008885067072696984
4e-05,0.004,0.0010257027461193502
5e-05,0.005,0.0011614758695941418
6e-05,0.006,0.0012862592557212338
7e-05,0.006999999999999999,0.0013988925711601041
8e-05,0.008,0.0015086878192960285
9e-05,0.009000000000000001,0.001617105124751106
0.0001,0.01,0.0017236434723599814
0.00011,0.011000000000000001,0.0018295561676495709
0.00012,0.012,0.0019350279835634865
0.00013,0.013,0.002038688886386808
0.00014,0.013999999999999999,0.0021421154669951648
0.00015,0.015,0.0022453536294051446
0.00016,0.016,0.002347236077184789
0.00017,0.017,0.002448344850563444
0.00018,0.018000000000000002,0.0025493344219285063
0.00019,0.019,0.0026491052703931928
0.0002,0.02,0.0027488131454447284
0.00021,0.021,0.0028480504115577787
0.00022,0.022000000000000002,0.002947212262370158
0.00023,0.023,0.0030456801541731693
0.00024,0.024,0.003142385248793289
0.00025,0.025,0.003238817000237759
0.00026,0.026,0.003335013061587233
0.00027,0.027,0.0034303042630199343
0.00028,0.027999999999999997,0.003525418425851967
0.00029,0.029,0.003619893075665459
0.0003,0.03,0.0037138211555429734
0.00031,0.031,0.0038073926843935624
0.00032,0.032,0.0038999485404929146
0.00033,0.033,0.003990763645560946
0.00034,0.034,0.0040809056226862594
0.00035,0.034999999999999996,0.0041706434421939775
0.00036,0.036000000000000004,0.004259122804796789
0.00037,0.037,0.004346779176557902
0.00038,0.038,0.0044316754647297785
0.00039,0.039,0.004516401742876042
0.0004,0.04,0.004600888867571484
0.00041,0.041,0.004684402672864962
0.00042,0.042,0.004767447564518079
0.00043,0.043,0.004850268793234136
0.00044,0.044000000000000004,0.004932777832436841
0.00045,0.045,0.0050131023017456755
0.00046,0.046,0.005093359774036799
0.00047,0.047,0.005173077472136356
0.00048,0.048,0.005252142080280464
0.00049,0.049,0.005330701453203801
0.0005,0.05,0.005409112476627342
0.00051,0.051000000000000004,0.005486812311573885
0.00052,0.052,0.005564493621932343
0.00053,0.053,0.005640535760903731
0.00054,0.054,0.005716529325582087
0.00055,0.055,0.005790948576759547
0.00056,0.055999999999999994,0.005865268671186641
0.00057,0.056999999999999995,0.005939545968431048
0.00058,0.058,0.0060137698746984825
0.00059,0.059000000000000004,0.006087953370297328
0.0006,0.06,0.006161977929878049
0.00061,0.061,0.006235968401597347
0.00062,0.062,0.006309899690677412
0.00063,0.063,0.006383556450600736
0.00064,0.064,0.006457162649894599
0.00065,0.065,0.006530677441332955
0.00066,0.066,0.006604094916838221
0.00067,0.067,0.006677473822492175
0.00068,0.068,0.006750794593244791
0.00069,0.06899999999999999,0.006824104952102061
0.0007,0.06999999999999999,0.0068973381639807485
0.00071,0.07100000000000001,0.006970447793719359
0.00072,0.07200000000000001,0.007043542500468902
0.00073,0.073,0.007116348562703934
0.00074,0.074,0.007189142124843784
0.00075,0.075,0.00726189626584528
0.00076,0.076,0.007334519461437594
0.00077,0.077,0.007407114469970111
0.00078,0.078,0.007479652806068771
0.00079,0.079,0.007552178132755216
0.0008,0.08,0.007624563673743978
0.00081,0.08099999999999999,0.007696913875406608
0.00082,0.082,0.007769251249555964
0.00083,0.083,0.007841431433917023
0.00084,0.084,0.007913587600341998
0.00085,0.08499999999999999,0.007985520060174167
0.00086,0.086,0.008057376413489692
0.00087,0.087,0.00812914175185142
0.00088,0.08800000000000001,0.00820074759394629
