top_fraction,top_percent,cumulative_weight_mass
1e-05,0.001,0.002600539941340685
2e-05,0.002,0.002812444683513604
3e-05,0.003,0.003011840977706015
4e-05,0.004,0.003151030352455564
5e-05,0.005,0.003255892195738852
6e-05,0.006,0.0033115956393885426
7e-05,0.006999999999999999,0.003365903063240694
8e-05,0.008,0.003411940109799616
9e-05,0.009000000000000001,0.003454431498539634
0.0001,0.01,0.0034968045620189514
0.00011,0.011000000000000001,0.0035313553526066244
0.00012,0.012,0.00356221691617975
0.00013,0.013,0.0035838456751662306
0.00014,0.013999999999999999,0.0036036945875821402
0.00015,0.015,0.0036235432908142684
0.00016,0.016,0.0036433919576666085
0.00017,0.017,0.0036632406063290546
0.00018,0.018000000000000002,0.003683089216792723
0.00019,0.019,0.0037029378272563918
0.0002,0.02,0.003722786323123728
0.00021,0.021,0.0037426347807922866
0.00022,0.022000000000000002,0.0037624831256835023
0.00023,0.023,0.003782331470574718
0.00024,0.024,0.00380217979545705
0.00025,0.025,0.003822028063950711
0.00026,0.026,0.0038418763142544776
0.00027,0.027,0.0038617245463683503
0.00028,0.027999999999999997,0.003881572778482223
0.00029,0.029,0.0039014210105960956
0.0003,0.03,0.003921269222701085
0.00031,0.031,0.003941117434806074
0.00032,0.032,0.003960965646911063
0.00033,0.033,0.003980813802627381
0.00034,0.034,0.004000661938334815
0.00035,0.034999999999999996,0.004020510017653578
0.00036,0.036000000000000004,0.004040358078782447
0.00037,0.037,0.004060206119902432
0.00038,0.038,0.00408005412282364
0.00039,0.039,0.004099902125744848
0.0004,0.04,0.004119750110476161
0.00041,0.041,0.004139598077017581
0.00042,0.042,0.004159446025369107
0.00043,0.043,0.0041792939737206325
0.00044,0.044000000000000004,0.004199141922072158
0.00045,0.045,0.0042189898504148005
0.00046,0.046,0.004238837740558665
0.00047,0.047,0.004258685610693647
0.00048,0.048,0.004278533462638734
0.00049,0.049,0.004298381296393927
0.0005,0.05,0.004318229091950343
0.00051,0.051000000000000004,0.004338076869316865
0.00052,0.052,0.0043579246466833865
