x,exact_density,exact_free_energy,reference_free_energy,proposal_free_energy,reweighted_free_energy
0.0,3.8826885682804755e-07,13.068750236609898,12.583867201194524,4.045454091644835,10.575264286695523
0.16722408026755853,4.021848482817522e-07,13.033536461707374,13.08620026828971,4.061755070124697,10.606129801192335
0.33444816053511706,4.1644739537092454e-07,12.998688114237499,13.929077853519807,4.078313613880685,10.63824758689613
0.5016722408026756,4.3107741919186225e-07,12.9641605653692,13.470125333164455,4.095217805180415,10.671649540184854
0.6688963210702341,4.4609886328285316e-07,12.929907672228094,12.50236857664791,4.112528731306304,10.706355376093343
0.8361204013377926,4.6153977021007725e-07,12.895880040037438,12.235452817137073,4.130276969549392,10.742370567258854
1.0033444816053512,4.774321929903944e-07,12.862026120608606,12.439295290134783,4.14846063460449,10.779684277468798
1.1705685618729098,4.938130746853248e-07,12.828291211982632,12.178948187075695,4.167045153962306,10.81826727772846
1.3377926421404682,5.107245591093851e-07,12.794617844628108,11.615670838950122,4.185964794410712,10.858069825665666
1.5050167224080266,5.282147359966074e-07,12.760945368246501,11.381871669962306,4.205125809469905,10.899019482247283
1.6722408026755853,5.463389029264815e-07,12.727208781717179,11.603451022471907,4.224410932786407,10.941018833485652
1.839464882943144,5.651587276360356e-07,12.69334164067624,12.12991758629689,4.243684826173361,10.983943079576077
2.0066889632107023,5.847455257082421e-07,12.659271512434133,12.547728941340974,4.262800021076691,11.027637450593556
2.1739130434782608,6.051792849215629e-07,12.624923513392716,12.64909877300327,4.281602881341062,11.071914407853873
2.3411371237458196,6.265508850536233e-07,12.590218274044352,12.47990445055088,4.299939166920696,11.116550595363698
2.508361204013378,6.489632327916851e-07,12.555072203230877,12.479216919816938,4.31765888492775,11.161283519387059
2.6755852842809364,6.725324274318282e-07,12.519397936694272,12.936813756087199,4.334620256849545,11.205807960056047
2.842809364548495,6.973897603480958e-07,12.483103814713036,14.018162245881625,4.350692780920497,11.24977216231983
3.0100334448160533,7.236834666335497e-07,12.44609417023404,15.681088810790083,4.365759495655167,11.292773920521656
3.177257525083612,7.515811147017043e-07,12.408269125807514,15.205836546294027,4.3797186281589084,11.334356768024268
3.3444816053511706,7.812717052466449e-07,12.369525282856856,13.707683170213816,4.392484824289891,11.374006615952592
3.511705685618729,8.129689186419112e-07,12.329755387872986,12.944695654582535,4.403990108139551,11.41114935483748
3.678929765886288,8.469138792925346e-07,12.28884925409525,12.699648560491468,4.414184622710186,11.445150133176309
3.8461538461538463,8.833785942882414e-07,12.246694398420868,12.339203864796088,4.423037090969531,11.475315237204526
4.013377926421405,9.226724719841947e-07,12.203173946297198,11.885396423361954,4.430534839846073,11.500897675698427
4.1806020066889635,9.65142603869535e-07,12.15817239978545,11.620226591344428,4.436683178053535,11.521107656766002
4.3478260869565215,1.011183063938907e-06,12.111571991463043,11.532902027970799,4.441503929022302,11.535129041883359
4.51505016722408,1.0612395615608738e-06,12.0632553646451,11.500639276791564,4.445032993977556,11.542142479354514
4.682274247491639,1.115819489855585e-06,12.013103883819744,11.333549833427368,4.447316943147873,11.541355182813579
4.849498327759197,1.1754933921212936e-06,11.961005019607418,11.121380563929234,4.448408779935265,11.53203623173228
5.016722408026756,1.2409102922994807e-06,11.906847770269547,11.083246526152463,4.448363164217163,11.513554956218
5.183946488294314,1.3128095539970996e-06,11.8505234489154,11.440618562174798,4.447231490462137,11.485418702216244
5.351170568561873,1.3920262983032804e-06,11.791932533062083,11.973539764641828,4.445057276148432,11.447305439602147
5.518394648829432,1.4795140806161822e-06,11.730979277297159,11.814127732810618,4.441872318871361,11.399086650118058
5.68561872909699,1.5763531949326734e-06,11.667578912468148,11.359518408623948,4.437694029062742,11.34083691486672
5.852842809364549,1.6837768165033443e-06,11.60165361198569,10.989798267845801,4.432524248717263,11.272828501446492
6.020066889632107,1.8031895682746767e-06,11.533135908086765,10.781786461512437,4.426349737403513,11.195511594109648
6.187290969899665,1.9361888854027354e-06,11.46197143838571,10.833857696860196,4.4191443580238925,11.10948300117526
