x,exact_probability_per_bin,proposal_probability_per_bin,reweighted_probability_per_bin
0.15625,1.2539448185650306e-07,8.31719401637299e-05,5.109388182104562e-07
0.46875,1.3380254261258302e-07,3.56451172130271e-05,1.4848951192210127e-07
0.78125,1.4263320874919904e-07,3.56451172130271e-05,1.4893511780929504e-07
1.09375,1.519456586890289e-07,4.75268229507028e-05,2.890239820164226e-07
1.40625,1.6181656187552769e-07,2.37634114753514e-05,1.2960983457399827e-07
1.71875,1.723442795240818e-07,0.0001069353516390813,4.4179328645610283e-07
2.03125,1.8365405502074206e-07,3.56451172130271e-05,8.235137032353303e-08
2.34375,1.9590446376124462e-07,5.94085286883785e-05,3.2095118280185774e-07
2.65625,2.0929547394393888e-07,8.31719401637299e-05,5.715296332202976e-07
2.96875,2.2407857667896644e-07,5.94085286883785e-05,2.2237482773844138e-07
3.28125,2.4056958334885413e-07,3.56451172130271e-05,1.5491763785305121e-07
3.59375,2.591648703323138e-07,4.75268229507028e-05,2.416852925091573e-07
3.90625,2.8036208881502633e-07,3.56451172130271e-05,2.7423803798851913e-07
4.21875,3.0478666708481976e-07,8.31719401637299e-05,4.988959401936422e-07
4.53125,3.3322583591811654e-07,4.75268229507028e-05,1.8598269571785366e-07
4.84375,3.6667243203505686e-07,2.37634114753514e-05,1.7683172759327304e-07
5.15625,4.06381415508131e-07,9.50536459014056e-05,7.155420644752605e-07
5.46875,4.5394291953192314e-07,3.56451172130271e-05,1.780596533778707e-07
5.78125,5.113767922614607e-07,4.75268229507028e-05,6.619621079423411e-07
6.09375,5.812550626745653e-07,9.50536459014056e-05,7.491287431486834e-07
6.40625,6.668606564569042e-07,9.50536459014056e-05,1.8085304809446763e-06
6.71875,7.723931180300333e-07,0.0001069353516390813,1.52183375574644e-06
7.03125,9.032352052405136e-07,8.31719401637299e-05,1.487119640634383e-06
7.34375,1.0662981973275468e-06,0.0001069353516390813,2.1609735888144315e-06
7.65625,1.2704688312977137e-06,7.12902344260542e-05,4.6571006817757e-07
7.96875,1.5271872687229006e-06,0.000118817057376757,2.659925579783685e-06
8.28125,1.8511938163866116e-06,0.0001069353516390813,3.3363411625339604e-06
8.59375,2.261492868027323e-06,0.0001544621745897841,2.3675541521291498e-06
8.90625,2.7825965416757505e-06,0.000118817057376757,5.166932594531127e-06
9.21875,3.4461289864152573e-06,9.50536459014056e-05,1.7218866383451668e-06
9.53125,4.292897141625699e-06,5.94085286883785e-05,6.427212897566547e-06
9.84375,5.375567549938924e-06,0.0001425804688521084,1.0430602708363352e-05
10.15625,6.762135640148408e-06,8.31719401637299e-05,5.540751569296814e-06
10.46875,8.540439529963858e-06,0.0001306987631144327,3.861474240311156e-05
10.78125,1.0824063199638914e-05,0.000118817057376757,7.088205725538355e-06
11.09375,1.3760105562200454e-05,0.0001306987631144327,1.0340684974456673e-05
11.40625,1.7539478486886407e-05,0.0002019889975404869,7.2441153433990034e-06
