y,exact_probability_per_bin,proposal_probability_per_bin,reweighted_probability_per_bin
0.15625,1.178597886139041e-08,0.0003326877606549196,2.5141285138015887e-08
0.46875,1.504324969299635e-08,0.0004277414065563252,1.4708705863642453e-08
0.78125,1.9371128593019386e-08,0.0005227950524577308,1.5110373536127976e-08
1.09375,2.52620544692886e-08,0.0006178486983591364,1.8638321291139138e-08
1.40625,3.352086816029062e-08,0.0008436011073749747,2.7791058306502967e-08
1.71875,4.5516086932696344e-08,0.00118817057376757,4.909521675292342e-08
2.03125,6.367324097938416e-08,0.0013901595713080568,6.952840318651228e-08
2.34375,9.247817590216918e-08,0.002019889975404869,6.421016967922372e-08
2.65625,1.4058683384127023e-07,0.002388222853272816,1.0611464931789073e-07
2.96875,2.253977318209663e-07,0.0031130069032710337,2.3205546054785765e-07
3.28125,3.8321429091187454e-07,0.004503166474579091,4.924386696475815e-07
3.59375,6.922411610553219e-07,0.005465584639330822,1.8661440376760742e-06
3.90625,1.3250602794500884e-06,0.00677257227047515,5.066105641024791e-07
4.21875,2.6678773193273104e-06,0.008471656190962776,2.546921175317782e-06
4.53125,5.58605707816419e-06,0.010051923054073642,6.075885914473399e-06
4.84375,1.1991693985986229e-05,0.012238156909805972,1.1134555624247966e-05
5.15625,2.5976666199319275e-05,0.014436272471275975,2.5888590325909896e-05
5.46875,5.5843769505400705e-05,0.016848258736024146,5.7780804690135196e-05
5.78125,0.00011716422006489128,0.019034492591756474,0.000251820718549554
6.09375,0.000236058670024795,0.021208844741751123,0.0002971332178111484
6.40625,0.00044987352874036236,0.0232762615401067,0.0007432518288076644
6.71875,0.000800074567514136,0.025807064862231624,0.001040075079382755
7.03125,0.001312662763169471,0.026923945201573134,0.0022237298174505723
7.34375,0.0019690096757663364,0.027838836543374167,0.0027375084423887303
7.65625,0.002683731279431997,0.028147760892553733,0.004413781897523349
7.96875,0.003313665496743432,0.028943835176978006,0.004283929787536153
8.28125,0.003707444292506916,0.02870620106222449,0.0053402559560692935
8.59375,0.003772423876281723,0.029288404643370604,0.00577680122099068
8.90625,0.003515393811703782,0.028706201062224494,0.005167252427200206
9.21875,0.0030306356146967525,0.02662690255813125,0.0041934068766471145
9.53125,0.0024487478886101566,0.025961527036821405,0.003731766123528895
9.84375,0.0018832931066812136,0.02419115288190773,0.002614136306039543
10.15625,0.0014028231060889335,0.021517769090930693,0.0022987196295807867
10.46875,0.001031051097057412,0.01983056687618074,0.0019142796437668231
10.78125,0.0007620367114662939,0.01821465489585685,0.0010033563518582578
11.09375,0.0005767187679998583,0.016420517329467817,0.0008627473036592695
11.40625,0.00045410921673413445,0.015089766286848142,0.0005841297013456028
11.71875,0.00037658625754364726,0.013414445777835867,0.0005443175705533536
12.03125,0.0003312806575467377,0.011905469149151054,0.00044349655106146196
12.34375,0.00030960731057610215,0.010990577807350025,0.0003465822200087301
12.65625,0.00030621211819737023,0.010265793757351805,0.00043947723261063667
12.96875,0.0003178907518346275,0.009303375592600072,0.0004335391235511267
13.28125,0.000342621912777364,0.010515309577842996,0.0005285797552377847
13.59375,0.0003786912356170011,0.01046778275489229,0.0005864483808375399
13.90625,0.00042387038468451083,0.009695471881943373,0.0005941522900623432
14.21875,0.0004746957202533954,0.011442082625381692,0.0006925871966705356
14.53125,0.0005260120054533656,0.012059931323740824,0.0008069853071562524
14.84375,0.0005710383921905637,0.01159654479997148,0.0008250126170163269
15.15625,0.0006021793118207728,0.012962940959804185,0.0009736794448894174
15.46875,0.000612569481450988,0.012261920321281315,0.0008658005528112858
15.78125,0.0005979549652277117,0.01280847878521439,0.0008541267404102542
16.09375,0.0005581812745107101,0.01230944714423202,0.0007860927641361025
16.40625,0.0004975600356134756,0.012309447144232016,0.0006962537570095765
16.71875,0.0004238278245153002,0.012024286206527807,0.0005536210716046432
17.03125,0.00034607965239567075,0.011584663094233802,0.0005035809563765774
17.34375,0.00027253283605672073,0.01084799733849791,0.00037662789019490394
17.65625,0.00020895878570045226,0.009909342585221532,0.0003281895834699138
17.96875,0.00015817656623700027,0.010253912051614128,0.00019933646436458117
18.28125,0.00012047028914979276,0.008495419602438116,0.00015653592156994925
18.59375,9.448427269367433e-05,0.007473592908998016,0.00016452537041356609
18.90625,7.814722278237669e-05,0.006843862504901204,0.0002288074574767541
19.21875,6.935940425144465e-05,0.005833917517198767,7.235889144075596e-05
