y,exact_probability_per_bin,proposal_probability_per_bin,reweighted_probability_per_bin
0.15625,1.178597886139041e-08,0.0,0.0
0.46875,1.504324969299635e-08,0.0,0.0
0.78125,1.9371128593019386e-08,0.0,0.0
1.09375,2.52620544692886e-08,0.0,0.0
1.40625,3.352086816029062e-08,0.0,0.0
1.71875,4.5516086932696344e-08,0.0,0.0
2.03125,6.367324097938416e-08,0.0,0.0
2.34375,9.247817590216918e-08,0.0,0.0
2.65625,1.4058683384127023e-07,0.0,0.0
2.96875,2.253977318209663e-07,0.0,0.0
3.28125,3.8321429091187454e-07,0.0,0.0
3.59375,6.922411610553219e-07,0.0,0.0
3.90625,1.3250602794500884e-06,1e-05,1.137005270855471e-06
4.21875,2.6678773193273104e-06,2e-05,1.3184830386109808e-06
4.53125,5.58605707816419e-06,3.0000000000000004e-05,6.351350356522388e-06
4.84375,1.1991693985986229e-05,9e-05,7.4292420749091695e-06
5.15625,2.5976666199319275e-05,0.0003500000000000001,3.2529901260688814e-05
5.46875,5.5843769505400705e-05,0.0009500000000000004,5.136690555628794e-05
5.78125,0.00011716422006489128,0.0026500000000000013,0.00013139238296119282
6.09375,0.000236058670024795,0.0054399999999999995,0.00027222729271907207
6.40625,0.00044987352874036236,0.009719999999999996,0.0005096691470667067
6.71875,0.000800074567514136,0.015430000000000004,0.0008750827487020624
7.03125,0.001312662763169471,0.023979999999999998,0.0014249617379932333
7.34375,0.0019690096757663364,0.03543000000000001,0.0021136309553332093
7.65625,0.002683731279431997,0.0504,0.0029278855339025895
7.96875,0.003313665496743432,0.06309000000000001,0.0035313616750508076
8.28125,0.003707444292506916,0.07192000000000001,0.003934428991805227
8.59375,0.003772423876281723,0.07378000000000001,0.004021507185310643
8.90625,0.003515393811703782,0.06898999999999997,0.003778607285109637
9.21875,0.0030306356146967525,0.05756999999999999,0.0031711697019534287
9.53125,0.0024487478886101566,0.04786,0.0026511943842052557
9.84375,0.0018832931066812136,0.037180000000000005,0.002068686453294104
10.15625,0.0014028231060889335,0.02741,0.0015236799333659078
10.46875,0.001031051097057412,0.01996,0.0011081257320713631
10.78125,0.0007620367114662939,0.015269999999999999,0.0008378435823786593
11.09375,0.0005767187679998583,0.01093,0.0005922864479519659
11.40625,0.00045410921673413445,0.009519999999999999,0.0005038913961492847
11.71875,0.00037658625754364726,0.007980000000000001,0.0004060235951525467
12.03125,0.0003312806575467377,0.007339999999999999,0.0003669492242570966
12.34375,0.00030960731057610215,0.007029999999999998,0.0003398015425305783
12.65625,0.00030621211819737023,0.0069,0.0003310873465796368
12.96875,0.0003178907518346275,0.007440000000000001,0.0003561286002858482
13.28125,0.000342621912777364,0.008049999999999998,0.0003835362472341332
13.59375,0.0003786912356170011,0.00853,0.00040711776801436665
13.90625,0.00042387038468451083,0.009719999999999996,0.000462269445472805
14.21875,0.0004746957202533954,0.010619999999999997,0.0005031728909048606
14.53125,0.0005260120054533656,0.011789999999999998,0.0005662375660793085
14.84375,0.0005710383921905637,0.012610000000000001,0.000612368746198067
15.15625,0.0006021793118207728,0.013060000000000002,0.0006462864423734013
15.46875,0.000612569481450988,0.013069999999999997,0.0006596380240799861
15.78125,0.0005979549652277117,0.012350000000000003,0.0006413619702812829
16.09375,0.0005581812745107101,0.011189999999999997,0.0005906879116615292
16.40625,0.0004975600356134756,0.009589999999999996,0.0005081775152503709
16.71875,0.0004238278245153002,0.008619999999999997,0.00046851963544790104
17.03125,0.00034607965239567075,0.006999999999999995,0.0003798378334390248
17.34375,0.00027253283605672073,0.005369999999999999,0.0003238169688411434
17.65625,0.00020895878570045226,0.003670000000000001,0.00022244345375439317
17.96875,0.00015817656623700027,0.0025200000000000014,0.00014737370357926897
18.28125,0.00012047028914979276,0.001590000000000001,0.00012267693076114248
18.59375,9.448427269367433e-05,0.0010800000000000009,8.836498406449424e-05
18.90625,7.814722278237669e-05,0.0006400000000000006,7.704381753700344e-05
19.21875,6.935940425144465e-05,0.0005500000000000004,5.415785030432163e-05
19.53125,6.637872419108814e-05,0.0003500000000000002,7.030238482508916e-05
19.84375,6.796676829628536e-05,0.00026000000000000003,7.231338956815819e-05
20.15625,7.339416185300934e-05,0.00018,4.6755330212726394e-05
20.46875,8.239023068646588e-05,0.00017,5.4954096771860215e-05
20.78125,9.509107802188163e-05,0.00017,3.867947221161075e-05
21.09375,0.00011201366224852368,0.00019,0.00013317496768320002
21.40625,0.00013406750207266586,0.00024,0.00022990830884989972
21.71875,0.00016260888886412487,0.00026000000000000003,0.0001761173924972112
22.03125,0.00019954154019555194,0.00019,0.00022128112616440093
22.34375,0.0002474695836035908,0.00021,0.0003287061851100824
22.65625,0.0003099117549558747,0.00022,0.00032471899812727207
22.96875,0.00039158859724412113,0.00022,0.0004278425671114452
23.28125,0.0004987963712736928,0.00027000000000000006,0.0006238644331311067
23.59375,0.0006398813198442392,0.00019,0.00041919994765108535
23.90625,0.000825824439840495,0.0003100000000000001,0.0010152041196192273
24.21875,0.0010709380519772409,0.00019,0.0006813324592434387
24.53125,0.0013936587409153467,0.0005000000000000003,0.0017016122179174945
24.84375,0.0018173939446651981,0.0005500000000000004,0.002244892540603046
25.15625,0.002371339251815778,0.0006800000000000002,0.003220875972589931
25.46875,0.0030911294419224537,0.0006900000000000002,0.003457881130939795
25.78125,0.004019120691553145,0.0007800000000000003,0.003984204978596346
26.09375,0.0052040314650477456,0.0007700000000000002,0.004259281336151309
26.40625,0.006699609739230534,0.0012400000000000004,0.007152763673738614
26.71875,0.008561966777453571,0.0015300000000000003,0.009032711456418437
