bin_left,bin_right,bin_center,reference_density,proposal_density,reweighted_density
35.0,35.5,35.25,0.0011172035750514403,0.015878925927548294,0.001197584553097311
35.5,36.0,35.75,0.001291604133133226,0.016119847562311097,0.0012846209026919932
36.0,36.5,36.25,0.0014812047398551674,0.017893906872837182,0.0015343860557194442
36.5,37.0,36.75,0.0016812053798572156,0.017171141968548777,0.0016066996181942493
37.0,37.5,37.25,0.0019548062553800174,0.018266240308379693,0.0018906334656710625
37.5,38.0,37.75,0.0023224074317037815,0.019667966183363268,0.002245106305507861
38.0,38.5,38.25,0.0027232087142678857,0.021617241228262297,0.002710659003778838
38.5,39.0,38.75,0.003167210135072432,0.02367602610714442,0.0032596355074171793
39.0,39.5,39.25,0.0037360119552382566,0.025121555915721232,0.003768312350966453
39.5,40.0,39.75,0.004247213591083492,0.027202242761399972,0.004415281350193176
40.0,40.5,40.25,0.004733615147568472,0.02788120373209514,0.004860315019014033
40.5,41.0,40.75,0.005148016473652716,0.028253537167637652,0.005276239607629406
41.0,41.5,41.25,0.005352017126454805,0.025844320820009637,0.005165571179890667
41.5,42.0,41.75,0.005364017164854928,0.02490253624775505,0.005306489248879183
42.0,42.5,42.25,0.005158416506932822,0.02501204608173814,0.005640834888837098
42.5,43.0,42.75,0.004899215677490168,0.02041263305444829,0.00481542699467288
43.0,43.5,43.25,0.004254413614123565,0.0179158088396338,0.004325695414413395
43.5,44.0,43.75,0.0034964111885158033,0.01526567085724298,0.0036665354695031064
44.0,44.5,44.25,0.002753208810268193,0.012089885671733322,0.0027856827093003544
44.5,45.0,44.75,0.0019600062720200703,0.00906741425379999,0.0019225604551397718
45.0,45.5,45.25,0.0013864044364941968,0.0069210215077313945,0.0012796426087643476
45.5,46.0,45.75,0.0008784028108889949,0.005825923167900478,0.0008807531822953702
46.0,46.5,46.25,0.0005200016640053249,0.004183275658154103,0.00048299377573126067
46.5,47.0,46.75,0.0002688008601627525,0.0036138245214420257,0.00027896987533755375
47.0,47.5,47.25,0.00012760040832130663,0.0024968242148144903,0.00011720575080512041
47.5,48.0,47.75,6.600021120067584e-05,0.0022559025800516887,5.6527661019966394e-05
48.0,48.5,48.25,1.7600056320180223e-05,0.0025625301152043456,2.981261969725241e-05
48.5,49.0,48.75,1.0800034560110592e-05,0.002474922248017872,1.284397636084798e-05
49.0,49.5,49.25,8.00002560008192e-07,0.0016645494765429936,3.5765925701298126e-06
49.5,50.0,49.75,1.200003840012288e-06,0.0018178632441193218,1.5988048329858189e-06
