top_fraction,top_percent,cumulative_weight_mass
1e-05,0.001,8.565846655983478e-05
2e-05,0.002,0.00016628101002424955
3e-05,0.003,0.00021684211969841272
4e-05,0.004,0.0002649955167726148
5e-05,0.005,0.00030757869535591453
6e-05,0.006,0.0003451410884736106
7e-05,0.006999999999999999,0.0003810302005149424
8e-05,0.008,0.0004158805022598244
9e-05,0.009000000000000001,0.00044866432290291414
0.0001,0.01,0.00048044628056231886
0.00011,0.011000000000000001,0.0005115967578603886
0.00012,0.012,0.0005425756462500431
0.00013,0.013,0.0005734702099289279
0.00014,0.013999999999999999,0.0006043183748261072
0.00015,0.015,0.0006351571864797734
0.00016,0.016,0.0006659741557086818
0.00017,0.017,0.0006967728186282329
0.00018,0.018000000000000002,0.0007275343814399093
0.00019,0.019,0.0007582825382996816
0.0002,0.02,0.0007890190281614196
0.00021,0.021,0.0008197118440875784
0.00022,0.022000000000000002,0.0008503460849169642
0.00023,0.023,0.0008807967951725004
0.00024,0.024,0.0009112328989431262
0.00025,0.025,0.0009416166576556861
0.00026,0.026,0.0009719823665363947
0.00027,0.027,0.0010023202303273138
0.00028,0.027999999999999997,0.001032581260005827
0.00029,0.029,0.0010627990905049955
0.0003,0.03,0.0010928793999482878
0.00031,0.031,0.0011229287720198045
0.00032,0.032,0.0011529618132044561
0.00033,0.033,0.001182983112812508
0.00034,0.034,0.0012129838632972678
0.00035,0.034999999999999996,0.0012429343842086382
0.00036,0.036000000000000004,0.0012728303445328493
0.00037,0.037,0.0013027130789851071
0.00038,0.038,0.0013325902564247372
0.00039,0.039,0.0013624605962831993
0.0004,0.04,0.0013923168953624554
0.00041,0.041,0.0014220810844562948
0.00042,0.042,0.0014518270545522682
0.00043,0.043,0.0014814730839134427
0.00044,0.044000000000000004,0.0015110253407328855
0.00045,0.045,0.001540554634630098
0.00046,0.046,0.0015700528274464887
0.00047,0.047,0.0015995315334293991
0.00048,0.048,0.001629005093491287
0.00049,0.049,0.00165843792456144
0.0005,0.05,0.0016878536098374752
0.00051,0.051000000000000004,0.0017171240324387327
0.00052,0.052,0.0017463169278926216
0.00053,0.053,0.0017754975488060154
0.00054,0.054,0.0018046363456960535
0.00055,0.055,0.0018336382145207608
0.00056,0.055999999999999994,0.001862624847490224
0.00057,0.056999999999999995,0.0018915457658295054
0.00058,0.058,0.0019204067029932048
0.00059,0.059000000000000004,0.0019491656785248779
0.0006,0.06,0.0019778688401856925
0.00061,0.061,0.002006543683819473
0.00062,0.062,0.002035180321399821
0.00063,0.063,0.00206377157701354
0.00064,0.064,0.002092338549118722
0.00065,0.065,0.0021208985472185304
0.00066,0.066,0.0021494431894097943
0.00067,0.067,0.0021779107592010405
0.00068,0.068,0.002206343790021492
0.00069,0.06899999999999999,0.002234746954854927
0.0007,0.06999999999999999,0.0022630743769695982
0.00071,0.07100000000000001,0.0022913966386113316
0.00072,0.07200000000000001,0.0023196930924314074
0.00073,0.073,0.0023478703587898053
0.00074,0.074,0.0023760224030411337
0.00075,0.075,0.0024041699107328895
0.00076,0.076,0.002432274099192
0.00077,0.077,0.0024603382735222112
0.00078,0.078,0.0024883950063667726
0.00079,0.079,0.002516379723601858
0.0008,0.08,0.0025443354734306922
0.00081,0.08099999999999999,0.002572251420133398
0.00082,0.082,0.00260009488738433
0.00083,0.083,0.002627898260470829
0.00084,0.084,0.0026556938119028928
0.00085,0.08499999999999999,0.0026834777563635726
0.00086,0.086,0.002711078919674037
0.00087,0.087,0.0027386702658986906
0.00088,0.08800000000000001,0.0027662564807542367
0.00089,0.089,0.0027938356215599924
0.0009,0.09,0.0028213948589836946
0.00091,0.091,0.0028489041524153436
0.00092,0.092,0.002876401538742357
0.00093,0.093,0.0029038766679150285
0.00094,0.094,0.0029313498071132926
0.00095,0.095,0.002958800005217199
0.00096,0.096,0.0029862300525564933
0.00097,0.097,0.0030136559671518626
0.00098,0.098,0.0030410247654799605
0.00099,0.099,0.0030683925451739924
0.001,0.1,0.0030957533308537677
0.00101,0.101,0.003123112524917815
0.00102,0.10200000000000001,0.0031504612325079506
0.00103,0.10300000000000001,0.003177772774506593
0.00104,0.104,0.0032050217196228914
0.00105,0.105,0.003232266662962502
0.00106,0.106,0.0032595104894426186
0.00107,0.107,0.0032866861729416996
0.00108,0.108,0.003313828858154011
0.00109,0.109,0.003340911453051376
0.0011,0.11,0.0033679929620120674
0.00111,0.11100000000000002,0.0033950018405448645
0.00112,0.11199999999999999,0.003422001858780277
0.00113,0.11299999999999999,0.003448925099291955
0.00114,0.11399999999999999,0.0034758123929350404
0.00115,0.11499999999999999,0.003502656514683622
0.00116,0.116,0.003529477375195711
0.00117,0.117,0.0035562929679144872
0.00118,0.11800000000000001,0.0035830876240652287
